"","names","coefficients","sign","antilog"
"336","PFD0965w",0.0200627798448442,"POS",1.0202653901191
"337","PFL0625c",0.0200514757987124,"POS",1.02025385705725
"338","PFE1435c",0.0200398507072504,"POS",1.02024199658178
"339","PF14_0695",0.0200085687681094,"POS",1.02021008193292
"340","PF14_0409",0.0200056530081229,"POS",1.02020710724952
"341","PF07_0056",0.020005521086038,"POS",1.02020697266168
"342","PF10_0340",0.0200041466782264,"POS",1.02020557048221
"343","PF13_0014",0.0199724423520617,"POS",1.02017322606478
"344","PFL1415w",0.0199169957892435,"POS",1.02011666253406
"345","PFE0005w",0.019893432200044,"POS",1.02009262520729
"346","PFI0570w",0.0198529066517721,"POS",1.02005128623201
"347","PF14_0613",0.0198342927519977,"POS",1.02003229927632
"348","PFF1040w",0.0198303648810229,"POS",1.02002829272892
"349","PF14_0632",0.0198037716412841,"POS",1.02000116723267
"350","PF10_0077",0.0197768097657953,"POS",1.01997366645894
"351","PF11_0246",0.0197524010393503,"POS",1.01994877050458
"352","PFD0840w",0.019719828720661,"POS",1.01991554894923
"353","PF13_0222",0.0197058095173798,"POS",1.01990125064605
"354","PFF1110c",0.0196728211819372,"POS",1.01986760635641
"355","PFC0385c",0.019662504175218,"POS",1.01985708442974
"356","PF07_0107",0.0195867933332234,"POS",1.01977987311407
"357","PFE1355c",0.0195593307643466,"POS",1.01975186772362
"358","PF10_0323",0.0195459347577388,"POS",1.01973820721236
"359","MAL13P1.243",0.0195406357397709,"POS",1.01973280361559
"360","PFE0330w",0.0194933904072288,"POS",1.01968462713824
"361","PF14_0295",0.0194743583105522,"POS",1.01966522058652
"362","PFE0885w",0.0194678660885811,"POS",1.01965860071506
"363","PFE0430w",0.0194666068912607,"POS",1.01965731676449
"364","PF14_0381",0.0194126264996084,"POS",1.01960227674873
"365","PF14_0594",0.0194004904585308,"POS",1.0195899028887
"366","PFF0785w",0.0193845342695163,"POS",1.01957363424929
"367","PF14_0673",0.0193827952966338,"POS",1.01957186123993
"368","PF14_0482",0.0193500941911731,"POS",1.01953852065811
"369","PF11_0249",0.0193335425655955,"POS",1.01952164577791
"370","MAL13P1.313",0.0193038619752584,"POS",1.01949138622266
"371","MAL7P1.112",0.0192938066387636,"POS",1.01948113494526
"372","PFA0290w",0.0192806906380606,"POS",1.01946776351767
"373","PFE0675c",0.0192630248840563,"POS",1.01944975401002
"374","PF07_0106",0.0192490465333283,"POS",1.0194355038834
"375","PFI0130c",0.0192403026027466,"POS",1.0194265900491
"376","PF11_0506",0.0192261143925754,"POS",1.01941212631299
"377","MAL13P1.45",0.0192088763061475,"POS",1.01939455375011
"378","PFD0685c",0.0191906827256195,"POS",1.01937600748192
"379","PFE0040c",0.0191508051787941,"POS",1.01933535807795
"380","PF13_0254",0.0191487499503374,"POS",1.01933326311307
"381","PF14_0347",0.0191328542462506,"POS",1.01931706022193
"382","PF14_0167",0.0191322101512631,"POS",1.01931640368513
"383","PF13_0227",0.0191193645345614,"POS",1.01930331002141
"384","PF13_0126",0.0191159826631161,"POS",1.01929986287448
"385","PF14_0509",0.0191067633977258,"POS",1.01929046572185
"386","PFB0380c",0.0191014167467745,"POS",1.01928501594608
"387","PF14_0125",0.0191005366982787,"POS",1.01928411892623
"388","PFF1345w",0.0190866877294617,"POS",1.01927000299
"389","PF14_0315",0.0190254861672688,"POS",1.01920762398239
"390","PFB0540w",0.0190118781110611,"POS",1.01919375464212
"391","PFL0255c",0.0190066563537884,"POS",1.01918843267361
"392","PF11_0087",0.0190057111537127,"POS",1.01918746933709
"393","PFE1245w",0.0189921108238164,"POS",1.01917360814554
"394","PFB0590w",0.018974120373184,"POS",1.01915527291798
"395","PFL1795c",0.0189726378547814,"POS",1.01915376200265
"396","PFC1025w",0.0189651722793816,"POS",1.0191461534618
"397","PFL1855w",0.0189586516522919,"POS",1.01913950801145
"398","PF14_0724",0.01894746622274,"POS",1.01912810856203
"399","PF10_0023",0.0189430582621367,"POS",1.01912361629538
"400","PF10_0029",0.0189134244133715,"POS",1.01909341618774
"401","PF14_0116",0.0188765720913379,"POS",1.01905586092099
"402","PFA0410w",0.0188600486245068,"POS",1.01903902272438
"403","PFD1090c",0.0188521983938176,"POS",1.01903102306437
"404","PF11_0289",0.0188332031336603,"POS",1.01901166648882
"405","PF07_0077",0.0188281325731512,"POS",1.01900649954161
"406","PFE1375c",0.018819320216414,"POS",1.01899751973239
"407","PFI0605c",0.0188155552642055,"POS",1.01899368326265
"408","PF11_0425",0.0187863234910178,"POS",1.01896389670578
"409","MAL8P1.101",0.0187631241513913,"POS",1.01894025769047
"410","PFI0925w",0.0187522275979965,"POS",1.01892915481404
"411","PFE0280c",0.0187457531172337,"POS",1.01892255779819
"412","PF11_0419",0.0187221694886293,"POS",1.01889852819036
"413","PF10_0369",0.0187184321223921,"POS",1.01889472020052
"414","PFI0210c",0.0187153582486946,"POS",1.01889158825165
"415","PF11_0404",0.0187125275283152,"POS",1.01888870405855
"416","PF11_0043",0.0187102076401007,"POS",1.0188863403534
"417","PF11_0187",0.0186717462563457,"POS",1.01884715332845
"418","PF14_0188",0.0186627751916036,"POS",1.01883801322568
"419","PF13_0187",0.0186611762169741,"POS",1.01883638413085
"420","MAL13P1.302",0.0186214935140996,"POS",1.01879595475152
"421","PF08_0099",0.0185971710987558,"POS",1.0187711754745
"422","MAL13P1.25",0.018594883949473,"POS",1.0187688453954
"423","PFF1115w",0.0185877610938463,"POS",1.01876158887784
"424","PFI1500w",0.0185720484215155,"POS",1.01874558153657
"425","PFE0290c",0.0185656581333692,"POS",1.01873907147956
"426","PF11_0090",0.0185607746764388,"POS",1.01873409652333
"427","PF07_0102",0.0185585919957224,"POS",1.01873187295449
"428","PF11_0347",0.0185566062853441,"POS",1.01872985005004
"429","PF14_0296",0.0185564505758922,"POS",1.01872969142419
"430","PF08_0004",0.0185522270627498,"POS",1.01872538881503
"431","PFL2055w",0.0185469669886971,"POS",1.01872003025814
"432","PF11_0099",0.0185381740956196,"POS",1.01871107280122
"433","PF11_0380",0.0185301007385453,"POS",1.01870284841618
"434","PF13_0134",0.0185202490038334,"POS",1.0186928124754
"435","MAL13P1.40",0.0185078926292516,"POS",1.01868022520319
"436","PF13_0095",0.0185001343944345,"POS",1.01867232207346
"437","PF13_0076",0.0184894094276775,"POS",1.01866139690525
"438","PF14_0499",0.0184860185432788,"POS",1.01865794274807
"439","PFD0665c",0.0184767550335605,"POS",1.01864850644402
"440","PFI0195c",0.0184763100123,"POS",1.01864805312388
"441","PFL0675c",0.0184708405899358,"POS",1.01864248172268
"442","PFB0470w",0.0184516190245408,"POS",1.01862290200778
"443","PFA0520c",0.0184490839160785,"POS",1.01862031969151
"444","PF14_0370",0.0184486036521308,"POS",1.01861983048501
"445","PFF1105c",0.0184422444471559,"POS",1.01861335289332
"446","PFL0980w",0.0184339526715019,"POS",1.01860490681493
"447","PF11_0153",0.0184279404201392,"POS",1.0185987827246
"448","PF13_0031",0.0184149833326868,"POS",1.0185855847366
"449","MAL8P1.53",0.0184135562184537,"POS",1.01858413109965
"450","PFC1011c",0.0183838863293921,"POS",1.01855391026981
"451","PF08_0003",0.01837860186919,"POS",1.01854852777643
"452","PFI0500w",0.018364982022321,"POS",1.01853465539592
"453","PFI0550w",0.0183620917890766,"POS",1.01853171159745
"454","PF11_0508",0.0183563402802629,"POS",1.01852585352018
"455","PF14_0706",0.0183557224272935,"POS",1.01852522422115
"456","PF11_0078",0.0183515552847592,"POS",1.01852097989021
"457","PFA0570w",0.0183431742110627,"POS",1.01851244362659
"458","PFE1100w",0.0183340350711018,"POS",1.01850313534135
"459","PF14_0178",0.0183298175660477,"POS",1.01849883980829
"460","PF14_0240",0.0183112827679306,"POS",1.01847996231286
"461","PFE1055c",0.0183098625339354,"POS",1.01847851583402
"462","MAL13P1.135",0.0183065385888197,"POS",1.01847513047296
"463","PFE1185w",0.0182867487886208,"POS",1.01845497525305
"464","MAL7P1.75",0.0182791874061648,"POS",1.01844727435458
"465","PFL0045c",0.01826500247068,"POS",1.01843282784816
"466","PFA0580c",0.0182513456183019,"POS",1.01841891935635
"467","MAL7P1.77",0.0182441576868008,"POS",1.01841159905723
"468","PF11_0384",0.0182357100538406,"POS",1.01840299592617
"469","PF14_0081",0.0182260411486022,"POS",1.01839314913172
"470","MAL13P1.28",0.0182207624493607,"POS",1.01838777335476
"471","PF10_0165",0.0182062675859949,"POS",1.01837301207011
"472","PFF0655c",0.0182062265768004,"POS",1.01837297030746
