"","variable","relative_importance","scaled_importance","percentage"
"1","PFD0295c",6.6616792678833,1,0.0345815346779477
"2","MAL8P1.152",5.58987331390381,0.839108742573845,0.0290176680798865
"3","PF14_0314",5.53867864608765,0.831423793215359,0.0287519107371478
"4","PFE1430c",5.18440580368042,0.778243081841994,0.0269128401225918
"5","PF13_0031",5.06154346466064,0.759799933488679,0.0262750477482411
"6","PFI1510w",4.36774444580078,0.655652166692889,0.0226734581391617
"7","PF14_0185",3.85493993759155,0.578673902266152,0.0200114316184403
"8","PF10_0348",3.44838976860046,0.517645721136041,0.0179009834563573
"9","PF11_0141",3.174560546875,0.476540586722617,0.0164795048251977
"10","MAL13P1.201",3.06549859046936,0.460169045551093,0.0159133518064432
"11","PF10_0257",2.85043668746948,0.427885608544944,0.0147969410100917
"12","PFC0610c",2.84062147140503,0.426412223881744,0.0147459891072674
"13","PFD0180c",2.8375837802887,0.425956229080107,0.0147302201072216
"14","PF14_0121",2.81098031997681,0.421962722451808,0.0145921185192684
"15","PF14_0261",2.46420669555664,0.369907735942326,0.0127919771981307
"16","PF11_0414",2.43659281730652,0.365762553152867,0.0126486304157506
"17","PF13_0036",2.43263745307922,0.365168804329449,0.0126280976702235
"18","PFI1655c",2.30479574203491,0.345978190986556,0.0119644568094152
"19","PF11_0146",2.22744512557983,0.334366912006496,0.0115629209627109
"20","PF14_0178",2.18354439735413,0.327776872699536,0.0113350272898883
"21","PFA0300c",2.18354439735413,0.327776872699536,0.0113350272898883
"22","PFL1400c",2.18354439735413,0.327776872699536,0.0113350272898883
"23","PF13_0013",2.13696646690369,0.320784952407757,0.0110932359558527
"24","PF10_0195",2.11090278625488,0.31687247334644,0.010957936425517
"25","MAL13P1.332",2.08338761329651,0.312742107435396,0.0108151020335316
"26","PF11_0276",2.07622838020325,0.311667418486053,0.0107779376403619
"27","MAL13P1.337",2.07146239280701,0.310951985153917,0.0107531968577769
"28","PF11_0404",2.05179238319397,0.307999274760328,0.010651087600907
"29","PF10_0159",2.00495433807373,0.300968308057075,0.010407945982039
"30","MAL8P1.55",2.00248885154724,0.300598208202767,0.0103951473610929
"31","PF14_0545",1.97186231613159,0.296000788515617,0.0102361615327527
"32","PF11_0471",1.79440653324127,0.269362492711456,0.00931496838263965
"33","PFL1335w",1.7882604598999,0.268439891503229,0.00928306341696343
"34","MAL13P1.294",1.72295045852661,0.258636056952359,0.00894403177246565
"35","PF11_0096",1.69440054893494,0.254350364344893,0.00879582594494155
"36","PFE1550w",1.68185806274414,0.252467582888982,0.00873071647273298
