"","variable","relative_importance","scaled_importance","percentage"
"1","PF10_0374",0.509001678341337,1,0.0112409876680123
"2","PF10_0215",0.42207345917419,0.829218207196455,0.00932123164118657
"3","PFF0875w",0.390202053709521,0.766602685832111,0.00861737133770382
"4","PF14_0512",0.349927327493159,0.687477747879836,0.00772792888595007
"5","PFL1240c",0.341779182683783,0.671469657619843,0.00754798214074906
"6","PF14_0642",0.332423035466658,0.653088289511955,0.0073413574085271
"7","PFF1580c",0.319260545199936,0.627228865414152,0.0070506719411418
"8","PF10_0321",0.3187517535655,0.626229278072723,0.0070394355921637
"9","PFL1125w",0.301268754022441,0.591881651557954,0.00665333434608568
"10","PFC0090w",0.299877999369449,0.589149333154753,0.00662262038861022
"11","PF13_0081",0.294659539114389,0.578896989248806,0.00650737391719524
"12","PFD0625c",0.264674899201785,0.519988264212154,0.00584518166551992
"13","PFB0530c",0.254791835099676,0.500571699350689,0.00562692029935703
"14","PF07_0049",0.251231552257164,0.493577060641218,0.00554829365188167
"15","PFI1770w",0.227413811416477,0.44678401092417,0.00502229355706365
"16","PFB0655c",0.224482831838709,0.441025720328118,0.00495756468348459
"17","PF14_0598",0.217327573126615,0.426968283945176,0.00479954521446007
"18","PFC0960c",0.21108319699271,0.414700394860304,0.00466164202454449
"19","PFB0161c",0.20663980305962,0.405970769552251,0.0045635124141103
"20","PFL2235w",0.205782358735128,0.404286208653973,0.00454457628582673
"21","PFC0885c",0.200705637360794,0.394312329214366,0.00443246003004387
"22","PF10_0142",0.199621283936488,0.392181975876751,0.00440851275444724
"23","MAL7P1.137",0.194385574902869,0.381895744501875,0.00429288535441194
"24","PFF0610c",0.193942164728436,0.38102460754241,0.00428309291459344
"25","MAL13P1.301",0.193497646112226,0.380151292904905,0.00427327599552295
"26","PF11_0276",0.190391579094067,0.374049020259596,0.00420468042397018
"27","PFF0940c",0.189276782251051,0.371858856866326,0.0041800608242755
"28","PF11_0527",0.180660194349377,0.354930449223836,0.00398976880272718
"29","PFF1315w",0.176454826032348,0.346668456197147,0.00389689584100097
"30","PF14_0507",0.174923925624772,0.34366080323112,0.0038630868511002
"31","PF14_0139",0.174243843220833,0.342324692894205,0.00384806765127984
"32","MAL8P1.55",0.172920538952111,0.339724889543783,0.00381884329387849
"33","PFL1815c",0.170604289788291,0.335174316800354,0.00376769036178721
"34","PFL0175c",0.169753195173244,0.33350223073215,0.00374889446291467
