X;IonoTP1;IonoTP2;IonoTP3;IonoTP4;IonoTP5;IonoTP1c;IonoTP2c;IonoTP3c;IonoTP4c;IonoTP5c
PF3D7_0423800;1.0447119735;1.202306596;1.923269932;4.4897202555;4.8634631455;1.1089239205;1.143223361;2.1386747285;4.744146217;7.233234283
PF3D7_0424100;0.8963579015;0.9937167495;1.5424313725;3.520018217;3.616767703;0.852636163;1.0648279245;1.842167998;4.615358098;6.639951076
PF3D7_0424200;0.097656053;0.079894656;0.152146992333333;0.0775761583333333;0.149783626;0.111696991333333;0.0931053836666667;0.132630991666667;0.178043872666667;0.239885880666667
PF3D7_0424300;0.157080799;0.0835654885;0.185120024333333;0.0840408416666667;0.172870572333333;0.187897059666667;0.099681598;0.146234172666667;0.174880653333333;0.214803971666667
PF3D7_0424400;0.375248572;0.450001257;0.74542606425;0.2626276275;0.628415514666667;0.49660197675;0.542364817333333;0.52457257;0.685288177;0.694575719
PF3D7_0424500;0.140874051;0.1230809535;0.175228117;0.3022238;0.801567631;0.1391479475;0.123563653;0.1887441065;0.481938549;1.243483452
PF3D7_0424600;0.158327476;0.139923616;0.187946292;0.47353783;0.947691111;0.176064745;0.139138903;0.256334904;0.610048784;1.526137224
PF3D7_0424700;0.0741770455;0.0680184225;0.067123674;0.069495311;0.1038912765;0.0717037885;0.0685311015;0.1001108915;0.0881181615;0.086821968
PF3D7_0424800;0.179520904;0.130854494;0.19218569;0.106667219;0.140210982;0.171805116;0.132908806;0.136456887;0.146411716;0.20451396
PF3D7_0425800;0.292760373166667;0.2124118129;0.2819783175;0.66343780775;0.4191548215;0.327695784208333;0.302030054125;0.248151737416667;0.3343406385;1.0654984945
PF3D7_0500100;0.483085789;1.252186729;0.90263680325;1.189501122;0.794528956666667;0.863285212;0.4532397885;0.43392014975;0.501143794;0.91934816725
PF3D7_0500200;1.133225731;0.719051904;0.702325622;0.850105457;0.699365654;1.57180383;1.163990403;1.699972163;1.487163412;1.012922879
PF3D7_0500800;0.0573469593333333;0.0544147373333333;0.044749118;0.0398655273333333;0.0534941533333333;0.0501689886666667;0.0553786666666667;0.0493115226666667;0.0591973283333333;0.0655988166666667
PF3D7_0500900;3.817312771;4.340223181;5.35434945;7.2283200785;8.9498532865;4.4108479425;4.248928084;4.350679098;5.2328630595;4.128866752
PF3D7_0501100;0.2524512835;0.2396839585;0.2706143855;0.4662650385;1.003437686;0.288944963;0.2315520475;0.260160787;0.540232118;1.196213749
PF3D7_0501200;0.4120254165;0.346570055;0.3349118045;0.335355268;0.337013159;0.3712978365;0.331233656;0.350069298;0.279266774;0.2903712375
PF3D7_0501300;0.067320344;0.059597094;0.053698938;0.066262972;0.086153737;0.056795079;0.05918595;0.076517878;0.101674804;0.202584579
PF3D7_0501400;0.338263938666667;0.300576639333333;0.297228342;0.362560807666667;0.401487685333333;0.268830047;0.291430225666667;0.402994161;0.469963529666667;0.803263946666667
PF3D7_0501500;2.775094037;2.716202389;3.055893659;4.1721427485;4.572060769;2.780829144;2.7916038995;3.334904282;3.54438359;3.2886231345
PF3D7_0501600;3.1939761225;3.3957388355;4.4238035755;6.744277182;7.48101623;3.172005172;3.165410038;4.603825798;5.324370211;5.274916655
PF3D7_0501700;0.741770471;0.80715198;0.7298816395;0.672326734;0.763558627;0.758214289;0.6193757845;0.563681699;0.802553098;0.699399157
PF3D7_0501800;1.919253081;1.9427356755;1.8632119645;1.433542829;1.322713274;1.708112044;1.692510495;1.539284708;1.186206;1.0109935265
PF3D7_0502000;1.0939555545;1.01703736;0.8789668725;0.677983304;0.587027947;0.857605711;0.9189397405;0.920127481;0.620894118;0.5402255625
PF3D7_0502200;1.467334104;1.4115442285;1.3233962215;1.159601977;1.005126953;1.218254438;1.212792782;1.207707202;1.029626804;0.7977974105
PF3D7_0502500;0.769197221;0.529248127;0.795592223;0.297375281;0.473000922;0.597058293;0.6012046385;0.775381159;0.4622814215;1.039934154
PF3D7_0502700;0.6015197245;0.550625302;0.52992375;0.476770129;0.462020534;0.522514737;0.493216244;0.536900463;0.5409099415;0.521896487
PF3D7_0502800;0.442568902;0.309645761;0.438070303;0.344244209;0.224675439;0.424543216;0.373806015;0.415747154;0.276555451;0.443756718
PF3D7_0502900;1.443647324;1.264494878;1.143222192;1.171723289;0.930798237;1.334684377;1.226291344;1.072525644;0.957098744;1.059228021
PF3D7_0503000;2.040803657;2.030188004;2.033494085;2.374153701;1.94943958;1.901215284;1.92613927;1.994566085;2.025361959;2.292099806
PF3D7_0503100;0.9406147805;1.015093963;0.912881977;0.522830995;0.4915830885;1.01024247;0.9251698525;0.905461553;0.531420294;0.4360391945
PF3D7_0503200;1.7652889785;1.8339062875;1.9169108865;1.590311276;1.2931506945;1.5277877015;1.6509764725;1.858109132;1.5352894705;1.2270837865
PF3D7_0503300;0.91755133;0.796787247;0.614711553;0.515558239;0.407118643;0.805070219;0.825488267;0.622345431;0.489394706;0.407098538
PF3D7_0503400;2.307591662;2.236186551;2.351448369;3.072339207;3.228231302;2.148273917;2.020629079;2.674299758;3.105826074;3.631087455
PF3D7_0503500;0.6657233935;0.7222908735;0.8570633445;0.8727317865;0.915594681;0.6928999625;0.7050396395;0.830219027;0.899483038;0.9646884715
PF3D7_0503600;0.675073432;0.7605107205;1.1672453875;3.196784332;4.9496168825;0.768153469;0.8623496815;1.13182696;3.9266807645;7.9114105945
PF3D7_0503800;0.764210519;0.575241523;0.446549101;0.392729311;0.282111256;0.788031745;0.611588136;0.44125309;0.334849;0.295194675
PF3D7_0503900;0.704993589;0.8045607585;0.7821674505;0.357981658;0.364886433;0.7738329885;0.7673406735;0.6242583915;0.372807608;0.451474213
PF3D7_0504000;1.21145448625;1.0513704515;0.94856353425;0.70505416425;0.5942073955;0.87073956325;1.00953577925;0.97911003325;0.66054727425;0.61498892175
PF3D7_0504100;1.032245255;1.066269765;1.348126015;1.368895995;1.537253034;1.062068033;0.972933926;1.251067346;1.392266861;1.937094409
PF3D7_0504200;1.294669887;1.3927581595;1.520527845;1.8464742945;2.049107556;1.387219826;1.3607576395;1.5628777595;1.9040300985;2.3229700155
PF3D7_0504300;1.043465316;0.873227018;1.119198954;0.804852653;0.856469572;1.073426987;0.849370319;0.896534506;0.836444666;0.737022013
PF3D7_0504400;1.457984065;1.3318654885;1.139689328;0.7191956625;0.6469976895;1.242392375;1.1977367155;1.0259772585;0.7212132555;0.6424825495
PF3D7_0504600;1.81453256;1.924597508;1.890767939;2.122031248;1.717162262;1.8089232825;1.8420328885;2.2642915985;1.6647554525;1.451856188
PF3D7_0504700;0.60588307975;0.62317831725;0.74365965875;0.5749524625;0.73948625425;0.59315360775;0.65675638275;0.77474354675;0.67579851025;0.77030376875
PF3D7_0504800;2.44112426511111;2.73038184144444;2.79422908188889;2.17320991033333;1.74747564388889;2.02411352411111;2.33859496955556;2.60770101;1.79550168288889;1.370715144
PF3D7_0504900;2.412312184;2.083307164;1.951532589;1.601624465;1.464613536;1.928193023;1.83164946;1.645134371;1.210607961;1.265671347
PF3D7_0505000;0.4415715832;0.4788496918;0.4779205616;0.4017798576;0.3834685998;0.401825191;0.4531359484;0.4560465616;0.4433021254;0.4460719638
PF3D7_0505100;1.8281212914;1.7591507532;1.6694717666;1.4138255008;1.1598658368;1.54731097025;1.5683238494;1.6833933966;1.1862059998;0.97394954
PF3D7_0505200;1.2485429855;1.218501482;1.3191568435;2.1325362655;2.1352612935;1.1983762045;1.406445132;1.5035763675;2.3134406075;3.2172360695
PF3D7_0505300;1.2448030145;1.5300906785;1.1919751385;0.774953532;0.597163651;1.186307236;1.387235626;0.996007761;0.481938549;0.432180447
PF3D7_0505400;3.2650366835;3.2784878805;2.747831326;1.869100576;1.511913623;2.675048273;2.908418349;2.66664822;1.4532718445;1.2077900345
PF3D7_0505500;2.1417842075;1.7147120125;1.5226475545;1.1256624105;0.977253691;1.9573004225;1.52897034;1.437260813;0.894738276;0.848925904
PF3D7_0505600;1.10455225;1.185463963;1.020279864;0.665862041;0.674026292;1.01805182;1.075730614;0.780482361;0.666986706;0.578813123
PF3D7_0505700;1.15130248;1.1601999165;1.0075616895;0.669902462;0.5473296375;0.969775989;1.043022546;1.031078423;0.6432625685;0.622224093
PF3D7_0505800;1.913643013;1.544342129;1.297253316;0.976166635;0.674026292;1.800404045;1.441229812;1.521430462;0.77272847;0.582671827
PF3D7_0505900;0.76545725;0.583015035;0.507313666;0.362022091;0.305761299;0.761054091;0.566939104;0.415747154;0.353828314;0.326064713
PF3D7_0506000;0.82779084;0.820107858;0.696673091;0.67555908;0.479758092;0.948477812;0.756957121;0.868477931;0.706300981;0.509355525
PF3D7_0506100;0.599649721;0.629656256;0.52992375;0.513942042;0.418943665;0.586409183;0.551363869;0.591738255;0.498884353;0.598106875
PF3D7_0506300;0.986741682;0.825937972;0.688194336;0.3911131375;0.3952936215;0.8526361635;0.7694173465;0.5235098355;0.4060213525;0.451474213
PF3D7_0506500;0.8848261596;0.9272530403;0.94072064595;0.7225088055;1.21350075185;0.88273753205;0.94193920295;0.8462239841;0.8916202197;1.4803145345
PF3D7_0506700;1.201792793;1.331217702;1.0845772935;0.8371760705;0.9105267535;1.2345830675;1.5564866635;1.182838869;0.959810118;0.9646885
PF3D7_0506800;1.189326;1.1187411;0.9333723505;0.7725292605;0.791431902;1.0663276085;1.18164225;1.0738009255;0.782895981;0.8257733335
PF3D7_0506900;3.3934439095;3.033621546;3.5384776155;4.7685096035;4.5163142445;3.098881559;2.832099709;3.521735428;3.569463334;2.630705538
PF3D7_0507000;0.762963862;0.717756332;0.634495371;0.492931862;0.442593709;0.880323747;0.64170027;0.614693627;0.402632196;0.486203012
PF3D7_0507100;0.907577926;0.772171064;0.548294456;0.423436531;0.34123639;0.812169682;0.736190141;0.621070111;0.401276549;0.35693475
PF3D7_0507200;3.63529833;4.5643600495;4.6188153635;4.4266897625;3.7215035815;3.744215768;4.232314698;4.101996073;3.6277568625;3.0763916365
PF3D7_0507300;1.1157723485;1.604586975;1.8356559055;2.9163787385;3.702921541;1.325455168;1.647861401;1.456390341;2.791312197;7.798541709
PF3D7_0507400;1.681761848;1.689448082;2.348621976;4.011334122;4.044157956;1.489451008;1.418386158;2.596506745;4.949529295;7.347067785
PF3D7_0507500;0.7972473735;0.912094651;1.9522391035;4.3992147445;5.3981228255;0.945638052;0.9526861135;2.259828075;4.900725373;7.448359866
PF3D7_0507600;1.594494822;1.526851632;1.6406438645;2.176980995;2.500147752;1.648477216;1.658244953;1.8268643915;2.080266331;2.3721690135
PF3D7_0507700;1.2472963285;1.202306596;0.989897581;0.924449235;0.6917638505;1.1721084795;1.112072891;1.057222037;0.6981669405;0.576883713
PF3D7_0507800;0.966587147333333;1.00883197866667;1.241670216;1.67327461233333;2.489167263;0.849086432;1.04354178666667;1.28805099333333;1.718981907;2.50047252266667
PF3D7_0507900;0.467502375;0.615404767;0.589275204;0.489699515;0.532126031;0.731236635;0.613664871;0.697587994;0.490750352;0.565307485
PF3D7_0508100;4.387665645;4.96037844433333;5.272859076;5.040834162;5.010431175;4.14746083533333;5.33365778033333;5.09991679433333;4.231479269;3.642663798
PF3D7_0508200;1.84258275;2.834748685;3.059426396;2.306274664;2.36500456;2.987421338;3.329988468;3.200997968;2.661168512;2.396286203
PF3D7_0508300;1.198052785;1.168621291;0.764503342;0.625457781;0.498340233;1.201215964;1.041465072;0.772830596;0.525997648;0.43025108
PF3D7_0508400;1.5464978605;2.5898824275;2.76973477;1.996778048;1.7205408465;1.9232233905;2.4717922565;2.084474539;1.5949387265;1.374681124
PF3D7_0508500;2.3066567255;2.599599336;2.5369216305;3.2598148735;3.25525987975;2.020011682;2.533314429;2.6299832855;2.6476118045;2.077939014
PF3D7_0508600;1.341420117;1.934314417;2.184698985;2.275567348;2.084582571;2.010545844;1.809844082;2.007319053;2.003671453;1.40651578
PF3D7_0508700;0.854386584666667;0.881864269666667;0.940202489333333;0.794078213;0.848023084666667;0.824475237;0.86875283;0.970501775;0.787188888666667;0.737022012666667
PF3D7_0508800;1.409987215;1.48344938;1.235075638;1.068288392;0.831130211;1.124542578;1.257441814;1.43471025;0.92591855;0.733163251
PF3D7_0508900;2.882557308;3.1547592646;3.6258089528;3.42595712;3.3789158334;2.468030231;2.9248242534;3.3859162144;2.5936563606;2.0389656518
PF3D7_0509000;1.815155851;1.75552312;1.586945026;1.394754671;1.130134391;1.764907154;1.742351272;1.647685087;1.241788236;0.902948426
PF3D7_0509100;2.59183316233333;2.46723334466667;2.33354867133333;1.64202864366667;1.46517665833333;1.69344000133333;2.04693402;1.99286565933333;1.329002601;0.991699775
PF3D7_0509300;0.853971008;0.764397476;0.703738734;0.61576079;0.603076162;0.752534769;0.683234292;0.839146074;0.740192549;0.904877836
PF3D7_0509400;0.3286230002;0.3143098912;0.3207805074;0.3759211378;0.5696282574;0.2953344136;0.3058979018;0.3698364172;0.4519783846;0.7343208964
PF3D7_0509500;1.2828264975;1.408953007;1.3601376335;1.058591352;1.022864511;1.4667329305;1.4526516385;0.968588827;0.737481236;0.753421707
PF3D7_0509600;0.5516528155;0.42883994;0.4557344115;0.3345471815;0.2821112745;0.624035926;0.507753142;0.5196839335;0.4324568235;0.390698858
PF3D7_0509700;0.395818681;0.6704673055;0.8203219745;0.585053522;0.7272388905;0.573630307;0.702962936;0.641474921;0.778151137;0.852784637
PF3D7_0509800;1.14652362866667;1.19280561633333;1.48802590833333;1.88984149433333;2.11217430566667;1.05780837166667;1.07192331766667;1.42833379133333;2.004123281;2.66061086033333
PF3D7_0510000;1.4255705755;1.7866172415;1.7777175625;1.124046213;1.1656094565;1.677584701;1.7921920495;1.4117548775;1.0757193925;1.4914084245
PF3D7_0510100;2.599936544;2.41173887825;2.4305835985;2.623852026;2.21676947025;2.08970396225;2.168334368;2.49798993175;2.219899784;1.47934980125
PF3D7_0510200;1.213636145;1.1990676265;1.2696972985;1.3187946955;1.270345335;1.1983762045;1.185795658;1.3135569035;1.133335098;0.9135600065
PF3D7_0510400;0.3503150985;0.387381105;0.394263258;0.3830322955;0.3564399715;0.367748148;0.338502105;0.585999431;0.5300646275;0.530578658
PF3D7_0510500;1.5770414015;1.7030517845;1.543844569;1.4658661985;1.402109892;1.4007086955;1.468746073;1.2823121245;1.1834946665;1.211648739
PF3D7_0511000;1.434920652;1.217853657;0.845051726;0.593134412;0.440904441;1.365921692;1.113111228;0.918214596;0.544976942;0.39166352
PF3D7_0511100;0.930018048;1.535272891;1.222357463;0.703033954;0.692608484;1.823122124;1.579330379;0.902910989;0.660208352;0.976264728
PF3D7_0511200;3.948836751;3.253224027;3.1632914195;2.43637636;1.7416569895;3.0214982855;3.039769635;2.924258292;1.7345720175;1.3129410495
PF3D7_0511300;1.441569538;1.495541543;1.47342355666667;0.976166667333333;0.885187417333333;1.45679380633333;1.6234602115;1.42578317733333;1.073233973;1.0080994985
PF3D7_0511500;1.10114471606667;1.0491679682;1.04741195886667;1.0028873636;0.947240660133333;0.9333324798;0.9947393044;1.1475981624;0.941553838;0.959543499533333
PF3D7_0511700;1.448633952;1.451059686;1.363670413;1.38344153;1.500088651;1.336104235;1.27717052;1.397726552;1.375998941;1.203931273
PF3D7_0511800;1.712928644;1.533329571;1.3177437315;1.214551772;1.0431359695;1.6222094485;1.4064450705;1.419406719;1.045216941;0.686858224
PF3D7_0511900;0.5217326395;0.4605818865;0.435950604;0.345052296;0.251704068;0.522514737;0.449605548;0.4616578805;0.361962284;0.291335914
PF3D7_0512100;0.546042766;0.559694463;0.637321637;0.297375281;0.375022163;0.50689608;0.479717713;0.473135548;0.321292373;0.360793511
PF3D7_0512200;0.2605546555;0.302520027;0.320073941;0.2707084695;0.228898664;0.30456362;0.277239447;0.315636258;0.280622451;0.2585365175
PF3D7_0512500;1.4405306445;1.935609912;1.160179744;0.822630535;0.819305164;1.6158200425;1.7345637165;1.0062101275;0.8716919205;0.723516375
PF3D7_0512600;1.990936785;1.824189302;1.659014655;1.663039001;1.219666663;1.754967889;1.528451203;1.909121079;1.42209157;1.007134823
PF3D7_0512700;0.689410136;0.595970951;0.546881302;0.397577831;0.3834686;0.60770736;0.593936228;0.627446633;0.422967177;0.335711588
PF3D7_0512800;0.511551490333333;0.506143432;0.490827151666667;0.353941225;0.420069868333333;0.547599232;0.449259436;0.488864235666667;0.419803947333333;0.536366819666667
PF3D7_0512900;0.986118354;1.044244727;0.756024587;0.686872269;0.609833331;0.812169682;0.811989705;0.674632622;0.525997648;0.48234425
PF3D7_0513000;1.184339335;1.006672666;0.958102102;0.908287502;0.761869347;1.05496857;0.937630047;1.025339618;0.936763803;1.016781698
PF3D7_0513100;2.682840234;2.681869144;2.699078253;2.868701711;2.506904821;2.807096826;2.410010453;2.535292469;2.314118471;1.676628647
PF3D7_0513200;1.1549178448;1.1883142374;1.020279864;0.8804894086;0.733489285;1.0535487278;1.2003326066;1.1314443982;0.9343236394;0.7339350146
PF3D7_0513300;0.897604596;0.785126942;0.57090454;0.329698674;0.221296854;0.817849117;0.781877572;0.636373718;0.326715019;0.256607144
PF3D7_0513400;0.587182965;0.772171064;0.760263922;0.673942883;0.716258528;1.010952442;0.837948431;0.67335734;0.675120667;0.802620849
PF3D7_0513600;1.750328947;1.5696060595;1.494384982;1.324451314;1.1681433575;1.314806101;1.4215011065;1.675741585;1.241788236;1.206825359
PF3D7_0513800;1.734122183;1.451059686;1.131917129;0.898590511;0.684162047;1.478091969;1.251211795;1.345439323;0.858135334;0.708081385
PF3D7_0513900;0.799117359;1.093477093;0.97788592;0.725660332;0.687540632;1.106084161;1.100650941;0.942445251;0.84322298;0.812267724
PF3D7_0514100;2.56025083933333;2.41195487166667;2.476274789;2.30573585133333;1.978720548;2.207435515;2.214108301;2.07958597266667;1.76959341166667;1.456679626
PF3D7_0514200;1.5489912115;1.951804836;2.080127364;1.8173832235;1.387750869;2.126975783;1.881490238;1.6476850105;1.4512382535;1.1778846165
PF3D7_0514300;1.431803935;1.8915599125;1.772064947;1.299400712;1.087057472;1.7911747945;1.92198583;1.393900745;1.138079901;0.942500663
PF3D7_0514500;0.961184917;1.34870816;1.62792569;1.570917245;3.115048885;1.874237714;1.620864339;1.3785971;1.396333881;2.251583066
PF3D7_0514600;0.760470548;0.707391599;0.66558421;0.408890996;0.562533244;0.688640365;0.65623723;0.642750202;0.485327726;0.5363668
PF3D7_0514700;0.826128649666667;0.742372502;0.829507299666667;1.051318584;0.765811029666667;0.861865336666667;0.578707068666667;0.767729399666667;0.921851489;0.709367591
PF3D7_0514800;0.9574448725;1.0209241545;0.837279527;0.5527301525;0.4180990315;0.8050702615;0.8722140035;1.100582181;0.591747333;0.510320216
PF3D7_0514900;1.151925883;1.1770426265;1.070445965;0.744246288;0.582804703;1.06490775;1.1125920285;0.993457122;0.663597529;0.6000362555
PF3D7_0515000;1.039725271;0.8991387735;0.854943677;0.7369735205;0.669803099;0.893812574;0.8311991805;0.925228683;0.6791876865;0.645376606
PF3D7_0515100;1.478554165;1.363607435;0.993430403;0.8113173705;0.711190675;1.2154147205;1.244981651;0.934793409;0.660886216;0.6376590825
PF3D7_0515200;1.304019963;1.365550832;1.23224933;1.003641557;0.898701757;1.338944037;1.402810799;1.248516707;0.882537295;0.891372198
PF3D7_0515300;1.6615034315;1.72863962725;1.5668078675;1.26303685;1.1955943025;1.5455360835;1.74390880825;1.4308843675;1.07910854925;1.059710301
PF3D7_0515400;1.199299404;1.4355126255;2.209428821;3.079611975;4.320356525;1.2800190965;1.389831499;1.4098419555;2.5622050215;3.712121396
PF3D7_0515500;0.462515673;0.494914997;0.871901187;0.4468709955;1.27372392;0.600607961;0.671812465;0.4731355475;0.721213255;1.420021475
PF3D7_0515600;1.099565585;1.2379353365;1.2845351835;0.808084976;1.5110690395;1.283568828;1.0585978115;1.1790130245;1.009969686;1.1933196635
PF3D7_0515700;4.3702121505;3.9962443665;4.1765057245;5.762453976;5.553537426;3.830118194;3.602036131;4.916273814;4.552997549;3.585747162
PF3D7_0515800;0.781663939;0.950962361;0.911468823;0.754751402;0.807480117;1.101824584;1.034196592;0.901635708;0.818821019;0.816126486
PF3D7_0515900;2.498332628;2.104036475;1.743802374;2.206072065;1.63692101;2.009125901;1.933407688;1.701247521;1.664755453;1.223225024
PF3D7_0516000;0.613363133;0.805856369;0.8379861245;0.636770994;0.9063035605;0.696449673;0.8192581545;0.658053752;0.748326509;0.667564415
PF3D7_0516100;1.17311929275;1.4504118615;1.12414490825;0.76364031925;0.96880722875;1.09519849233333;1.29949500475;0.86847793075;0.926596333;0.95359459575
PF3D7_0516200;0.942484766;0.823994575;0.617537819;0.478386326;0.363197141;0.947057953;0.742420223;0.721818649;0.479905059;0.4283217
PF3D7_0516300;0.537316056;0.498801772;0.458560677;0.5365684555;0.523679594;0.5005066515;0.5337118985;0.60385362;0.607337481;0.5884599845
PF3D7_0516400;2.149264223;1.756818615;2.143718153;2.610114565;2.204522056;1.88417681;1.615672594;2.463875788;2.251757922;2.141608498
PF3D7_0516500;0.9050846115;0.9444843835;1.0195733085;0.6844479975;1.0515824315;1.049289135;1.0653470925;0.76326587;0.481260705;0.8740077985
PF3D7_0516600;1.30235775333333;1.296452715;1.066442106;0.868960723333333;0.816489693333333;1.07058724133333;1.21313887366667;0.937344023;0.696811294;0.620616270666667
PF3D7_0516700;1.4155971715;1.710177471;1.990393543;2.437992413;2.746783993;1.502939793;1.586079598;2.065345163;2.208376667;2.4840728185
PF3D7_0516800;2.5513163285;2.6967685725;2.78775213475;2.12687974375;2.07867008575;2.29310132625;2.530199357;2.64241749;1.923009392;1.721486631
PF3D7_0516900;0.857711053;0.6633416;0.450788478;0.33777954;0.236500461;0.763893808;0.53682697;0.544552228;0.325359353;0.273971543
PF3D7_0517000;0.703123585;0.680184194;0.494595492;0.358789745;0.271975526;0.648883771;0.549287134;0.506293325;0.329426353;0.306770932
PF3D7_0517100;0.321018298;0.4223620205;0.4154602195;0.441214413;0.816771238;0.450810941;0.453239773;0.4948156385;0.5497217655;0.88461935
PF3D7_0517200;0.4918125015;0.4884370585;0.640854459;0.4185880355;0.996680516;0.516125288;0.5586322875;0.545827548;0.6276724315;1.0380048595
PF3D7_0517300;0.613363133;0.577832707;0.511553044;0.525255231;0.533815349;0.620486258;0.545133725;0.519046293;0.463637098;0.551801848
PF3D7_0517400;1.512837714;1.455594228;1.2181180435;0.9567726525;0.8454891335;1.429106251;1.4848405075;1.226199013;0.8994830785;0.7794683065
PF3D7_0517500;0.680683444;1.0442447655;1.32904871;1.1321271275;1.479817092;0.8100398305;0.920497276;0.77984474;0.6507187055;1.4142333605
PF3D7_0517600;0.674450104;0.669819538;0.758850811;0.518790586;1.047359188;0.829208156;0.720614906;0.540726346;0.534131608;0.789115211
PF3D7_0517700;0.66136002;0.579776065;0.520738397;0.42424463;0.4282347485;0.5785998755;0.534750266;0.607679503;0.4954951965;0.5382961815
PF3D7_0517800;0.306681566;0.330375189;0.539815659;0.265051887;0.466243752;0.35070961;0.468295855;0.371111729;0.254864823;0.422533557
PF3D7_0517900;2.9197082495;3.0187224255;2.978171583;3.4311289515;2.735803605;2.984581451;2.58549151;2.417964967;2.381901687;1.7615212345
PF3D7_0518000;0.680683463;0.860271063;0.744719524;0.801620307;0.532126031;1.052128852;0.685311027;0.840421356;0.481260705;0.555660552
PF3D7_0518100;0.948718149666667;0.907344168;0.779576731333333;0.548959073;0.525368878;0.875590827666667;0.891596524666667;0.756251707;0.579320418333333;0.538939308
PF3D7_0518300;1.780249011;1.576731823;1.305732155;1.079601532;0.96796262;1.605880947;1.331164644;1.520155256;0.915073216;0.758245174
PF3D7_0518500;1.287813199;0.9859432385;0.954569323;0.9074794755;0.6630459295;1.0223114385;0.950090241;1.0820903705;0.805942255;0.7457042125
PF3D7_0518600;2.1505108805;2.019175446;1.75369441;1.6323316845;1.68253183;1.7407692175;1.7381979255;1.6935957555;1.2587340195;1.345740497
PF3D7_0518900;0.627076545;0.589493012;0.709391224;0.33777954;0.726394282;0.492697323;0.597051238;0.524147495;0.520574981;0.920312825
PF3D7_0519200;1.665555085;1.742567242;1.574226767;1.680816738;1.523738695;1.703852468;1.478610426;1.983088323;1.732538588;1.977611379
PF3D7_0519300;0.805350755;0.868044613;0.817495709;0.789499068;0.752578277;0.887423125;0.830160844;0.730745772;0.740870372;0.6984344805
PF3D7_0519400;0.847737649;0.809743125;0.531336862;0.439598264;0.356439971;0.96551637;0.801606215;0.580260607;0.394498236;0.351146607
PF3D7_0519500;0.9954683925;0.94837115875;0.77404197325;0.73091287675;0.750044313;0.8767740365;0.9210164445;0.85476846375;0.8147540585;0.666599753
PF3D7_0519600;0.6900335015;0.7190518655;0.635908483;0.497780357;0.4966509655;0.717747808;0.753842111;0.640199601;0.507018333;0.5006733255
PF3D7_0519700;0.927524734;0.909503506;0.818202265;0.843640764;0.832819478;0.90872126;0.93970672;0.799611813;0.637162078;0.719657613
PF3D7_0519800;0.780417319;0.6607503775;0.6012868015;0.5301037505;0.5262135205;0.6694720185;0.621452458;0.6637926145;0.5897138435;0.6019656365
PF3D7_0519900;1.0334919125;1.333808924;1.115666132;0.5850535215;0.564222537;1.3446235145;1.0887099765;0.797698929;0.519219294;0.45533296
PF3D7_0520000;1.007311819;0.984647628;0.682541804;0.510709744;0.385157892;1.035090294;0.900249433;0.734571616;0.43381247;0.397451662
PF3D7_0520100;0.5890529695;0.56487681;0.577263606;0.484851019;0.5000295505;0.543812893;0.544614557;0.585361771;0.474482392;0.5103202015
PF3D7_0520200;0.842750947;0.594027554;0.5815029835;0.43474972;0.458641949;0.526774355;0.597570437;0.525422777;0.4683819015;0.488132393
PF3D7_0520300;0.80036409;0.773466637;0.791352803;0.554346302;0.478068774;0.817849117;0.68011922;0.626171314;0.448724784;0.476556107
PF3D7_0520400;1.658075144;1.412192053;1.092349493;0.90020666;0.687540632;1.253751414;1.212792782;1.138841123;0.76052749;0.584601237
PF3D7_0520500;1.651841784;1.321500755;1.548790418;2.008899359;2.194386453;1.75922755;1.580368653;1.657887339;1.79354341;1.74608613
PF3D7_0520600;0.344081739;0.301872231;0.284039137;0.179394872;0.201025396;0.309533179;0.312543349;0.261436088;0.214194922;0.281689038
PF3D7_0520700;0.588429641;0.6393731835;0.666997343;0.467073137;0.4459722935;0.646753983;0.570054176;0.49609092;0.401276539;0.4273569945
PF3D7_0520800;1.419648881;1.308221004;1.1336835605;0.94909583525;0.72766124525;1.17601313375;1.26003771775;1.24171515433333;0.85271264675;0.6883052525
PF3D7_0520900;1.563327952;1.2936456025;1.226596841;0.992328368;0.777072929;1.454664004;1.1624328055;1.1885777505;0.7835738045;0.612577217
PF3D7_0521000;0.622089843;0.5946753595;0.4748116735;0.437173992;0.359818569;0.543812893;0.55603643;0.557942875;0.4629592545;0.499708649
PF3D7_0521100;0.907577938;1.110751609;1.23790190366667;1.026806651;1.04229131933333;1.169505335;1.09165194033333;1.05892246333333;0.859942876;0.884940928333333
PF3D7_0521200;0.380235274;0.518235608;0.72776193;0.36848676;0.435836539;0.414604078;0.63131678;0.461657861;0.305024392;0.474626755
PF3D7_0521300;0.642036596;0.5402606075;0.518618708;0.4484871685;0.4088079485;0.50902591;0.5274818015;0.5362628225;0.456180921;0.478485488
PF3D7_0521400;1.3283301075;1.294293428;0.951743057;0.5608109945;0.4746901895;1.230323407;1.050290995;0.7957859305;0.516508;0.4842736305
PF3D7_0521500;0.5391860785;0.746259251;0.650039791;0.458992283;0.418943678;0.722007426;0.719576569;0.564957019;0.338916;0.439897956
PF3D7_0521700;0.499292536;0.5376694435;0.4960086245;0.3919212245;0.406273997;0.512575599;0.535788603;0.539451064;0.4073770395;0.4862029975
