X;DHB4TP1.1;DHB4TP1.2;DHB4TP1.1t;DHB4TP2.1;DHB4TP2.2;DHB4TP2t;DHB4TP3.1;DHB4TP3.2;DHB4TP3t;DHB4TP1.1c;DHB4TP1.2c;DHB4TP1.1tc;DHB4TP1.2tc;DHB4TP2.1c;DHB4TP2.2c;DHB4TP2tc;DHB4TP3.1c;DHB4TP3.2c;DHB4TP3tc
PF3D7_0506100;-0.456903889;-0.1826727;-0.543122964;-0.337431244;-0.138758556;-0.028997301;-0.261020597;-0.486917919;-0.168721199;-1.436790807;-1.265440298;-0.432927234;-0.627558647;-0.607895023;-0.632855911;-0.168564893;-0.330586466;-0.459105103;-0.584381366
PF3D7_0506200;-0.286410019;-0.421842831;-0.169664728;-0.332604893;-0.431312262;0.227979698;-0.0715605;-0.353596881;-0.059504876;-1.577578482;-1.067314529;-1.023852759;-0.895345767;-1.748398315;-1.824022259;-1.126855044;-0.97088431;-1.370290867;-1.206601912
PF3D7_0506500;0.264900432;0.242870462;0.481181905;-0.047014597;-0.060498293;0.236129003;0.328789511;0.098657475;-0.0109560105;0.4917544355;0.27732501;0.005948095;0.022816644;-0.2944102285;-0.2933929465;-0.007332223;0.1525146065;0.1147430945;-0.2895143195
PF3D7_0506700;-0.282976107;0.328473084;-0.253416063;-0.723760198;-1.091021667;-0.432684196;-0.079101479;-0.12574367;-0.497733313;0.319965858;0.108945573;0.233565828;0.256088428;-0.529165663;-0.63634058;0.439083776;0.218566246;0.332293759;0.384129186
PF3D7_0506800;0.260418145;0.155133775;-0.118476525;0.301950977;0.202887776;0.305767014;0.130884242;0.187659528;-0.064123039;-0.365817177;-0.636034337;-0.141568608;-0.105780565;-0.226525001;-0.273162508;-0.270786132;-0.521502119;-0.133760136;-0.392141423
PF3D7_0506900;-0.532745716;-0.441505411;0.05751825;-0.079452147;-0.060938379;-0.450993957;0.07703221;0.001136245;-0.024693829;0.264538103;0.296182908;-0.471606797;-0.613398047;0.187806366;0.38081923;0.105395626;-0.135337694;0.456299711;-0.229365496
PF3D7_0507100;0.567905587;0.389155602;-0.620695624;0.160561675;0.115250719;0.313776627;0.054065903;-0.212828505;0.019732204;0.070030893;-1.642151509;0.67889153;0.667858868;-0.508169944;-0.611652154;-0.384854417;-0.432061175;-0.508756984;-0.227101731
PF3D7_0507200;-0.524136138;-0.668942993;-1.177298883;-0.864300562;-0.962776856;-0.630265767;-0.355319544;-0.421932216;-0.315220723;-0.578666293;-0.2046492;-0.443621546;-0.432100318;0.009810134;0.122097342;-0.154222297;0.770078313;0.603615967;0.350326188
PF3D7_0507300;-0.546553839;-1.093410367;-0.796482384;-0.887122337;-0.501646002;-0.234581892;-0.196631089;0.139486007;-0.038971313;-0.931649598;-1.000030319;-1.471301001;-0.935109246;-0.629135644;-0.476238128;-0.900228705;-0.365488439;-0.026479734;-0.181269773
PF3D7_0507400;-0.330854436;-0.408899536;-1.014000411;-0.083417743;-0.070218999;-0.332451197;0.668541052;0.601292538;0.675398006;-0.048954365;-0.388621902;-1.983224299;-1.823748779;0.199151504;0.178921841;0.064150925;1.149747864;0.750278544;1.017245397
PF3D7_0507500;-1.213226247;-1.499435672;-2.072815315;-1.590041939;-1.428846764;-1.495157452;-0.602309606;-1.039847435;-1.105091095;-0.761849108;-1.550922562;-1.137935658;-1.056225877;-0.842142353;-0.900567268;-0.76008573;-0.226705883;-0.064967271;-0.376209159
PF3D7_0507600;0.055236654;-0.151570674;-0.231919046;-0.161174868;-0.210169853;-0.109266279;-0.027458519;-0.40611722;-0.237177302;0.02654589;-0.312443765;-0.160902196;-0.053650153;-1.156022062;-0.899711212;-0.729645591;-0.971329713;-1.10777402;-0.901050698
PF3D7_0507700;0.812278815;0.708207742;-0.083136578;0.605837582;0.870517211;0.654873881;0.610233878;0.761192464;0.594418529;0.394561137;-0.107438941;0.537947509;0.813358017;0.25825375;0.469045254;0.333577635;0.196547324;0.060584237;0.49336114
PF3D7_0507800;-0.005026498;0.051773703;0.05188058;-0.207626697;-0.217489677;0.268567818;-0.13657428;0.192417264;-0.153149568;-0.009573361;-0.77648414;0.006551199;-0.213615006;-0.607798928;-0.769586217;-0.557745581;-0.945702635;-0.973835373;-0.663097496
PF3D7_0508100;-0.338829806;-0.099028512;-0.539275097;-0.655480444;-0.5064423385;-0.0626801585;-0.203768808;-0.297163723;-0.327605601;-0.477928104;-0.095153257;-0.2336275335;-0.1165622515;-0.1597679885;-0.2102655055;-0.120710274;0.319120558;0.2959769705;0.323429954
PF3D7_0508200;0.408234007;0.256171203;0.18573413;0.38261994;0.474946206;0.337682802;0.36333813;0.144291471;0.375684043;0.844302229;0.865591878;0.040621698;0.239641088;0.515437605;0.266541513;0.329051983;-0.274438733;-0.023050201;-0.321263843
PF3D7_0508300;2.054904226;1.59780843;0.511381072;1.974570419;2.245065488;1.958675458;0.404045797;2.234278203;2.015274822;2.078492589;0.58432582;1.814380223;1.784743999;1.744406543;1.985031442;1.510058076;0.589824908;0.492806116;0.342745733
PF3D7_0508400;0.0333634375;-0.0405109645;0.230521293;0.050537646;-0.091571407;0.023564413;0.0624323785;-0.33175836;0.089586478;-0.056692091;-0.025990045;-0.267757215;-0.223405623;-0.169936791;-0.215632547;-0.2969172725;0.091436274;0.017706782;-0.0608074025
PF3D7_0508500;0.443252232;0.174234441;-0.409118083;0.307208035;0.193337507;0.309477749;0.704570491;0.393070205;0.407234064;-0.255860938;-0.072374562;-0.243721249;-0.351425475;0.085939145;0.139847293;-0.107533373;0.329955851;0.362191904;0.45071329
PF3D7_0508600;0.781903035;0.653469;1.099529348;-0.116051409;0.078336812;0.692785361;0.639820576;0.35832597;0.459125483;0.655723602;0.687986067;1.265014776;1.40149503;0.371249315;0.109116787;0.195067581;0.510706374;0.362683808;0.350366581
PF3D7_0508700;-0.341505596;0.120803273;-0.076857369;-0.227646284;-0.09229447;-0.049645416;-0.406878583;-0.289666788;-0.409594008;-0.005318486;-0.652334838;-0.226586647;-0.064397381;-0.348558007;-1.088271638;-0.606289214;-0.872771151;-1.017725702;-0.591627652
PF3D7_0508800;-0.094788154;0.03152986;0.161539489;-0.299135767;-0.319133075;-0.099131907;-0.004326715;0.22422332;0.114397365;-0.049168881;0.333750269;0.489333799;0.559495041;0.710894705;0.556103439;0.656101344;0.631727398;0.831751772;0.546503257
PF3D7_0508900;-1.528330598;-1.132857643;-1.037730852;-2.507683641;-2.675984214;-1.557114406;-2.552525902;-2.606818849;-2.25287433;-2.053086011;-1.344276637;-2.231803004;-2.181648871;-2.28367263;-2.438502691;-2.011376936;-0.779938235;-0.877349796;-0.975283417
PF3D7_0509000;-0.2270434445;-0.235063562;-0.1300153515;-0.4880824255;-0.4152430455;-0.2159798965;-0.9654623125;-0.925108559;-0.7592765955;-0.4517554415;-0.671780772;-0.5777062285;-0.660267986;-0.3983339465;-0.4870500235;-0.590291864;0.3205526755;0.4749214575;0.2499702205
PF3D7_0509100;0.772176962;0.845484718;0.790912429;1.225327218;1.218731004;0.969542586;1.016542134;1.092445196;0.995038121;1.687841336;1.222087056;0.996569883;0.903895491;1.682252015;1.86488641;1.495893658;1.84566013;1.927597237;1.72158925
PF3D7_0509200;-0.32986593;-0.194240412;0.946797732;-0.235549316;-0.284549035;-0.122186784;-0.644575441;-0.267019979;-0.304961374;-0.522313118;-0.02775885;-0.316659244;-0.374683766;-0.371091419;-0.398677134;-0.062910383;0.018858297;-0.089828086;-0.143986083
PF3D7_0509300;0.708739501;0.213916913;0.26422788;0.550130227;0.646621542;0.510009125;0.119511073;0.223954372;0.38270906;0.228447074;0.457073217;0.628346427;0.439297945;0.614476824;0.648757259;0.270752236;0.339985243;0.42396898;0.326826439
PF3D7_0509400;-0.661705503;-0.255426161;-0.531738992;-0.532670696;-0.551159953;-0.321576113;-0.429806362;-0.561671067;-0.466884301;-1.122401267;-1.066237379;-0.582416632;-0.505324923;-1.195995591;-1.052045644;-0.967423681;-0.983737629;-0.801773489;-0.736708165
PF3D7_0509500;-0.716805052;-0.454718421;-0.84600559;-0.738185134;-0.722861477;-0.606181129;-0.416925674;-0.373713616;-0.436259391;-0.329159;-0.041598428;0.422012416;0.497069784;0.394813255;0.514722007;0.4852152;0.541752331;0.412794288;0.684708484
PF3D7_0509600;-0.494492334;-0.747207986;-0.60741733;-0.478479199;-0.508311055;-0.479969762;-0.247981012;-0.271663432;-0.525383406;-0.348936429;-0.028476964;0.696793462;0.520930084;0.154822631;0.41494978;0.400637893;0.03461277;0.092393591;-0.100725407
PF3D7_0509700;-0.054190914;0.279979846;-0.247310178;0.373684103;0.376530569;0.080946824;0.213385596;0.170444789;-0.253550827;-0.176436762;0.061635715;-0.281529406;-0.237594521;-0.084982536;-0.19376465;0.157889686;-0.245851394;0.02865499;-0.038779981
PF3D7_0509800;-0.04794342;-0.087436811;-0.171756892;0.223744371;0.211535606;0.363017893;0.9149194;0.569040584;0.474169356;-0.562620027;-0.390015934;-0.717692566;-0.690591217;-0.656400805;-0.680251189;-0.560253533;0.148668147;0.091688461;0.129494607
PF3D7_0509900;0.08361656;0.266737002;-0.089600606;-0.321245554;-0.252798136;-0.071070794;-0.02247799;-0.082227025;0.003999614;0.776703078;-0.24294563;0.413094329;0.341983819;0.274869832;0.288155193;0.421808422;0.285096275;0.3932899;0.267400516
PF3D7_0510000;0.066461924;-0.040949158;0.262158914;0.012652294;-0.249553421;-0.004224093;-0.332285387;-0.369441163;-0.091689185;-0.153319165;-0.405750952;-0.20037604;-0.584709793;-0.403122471;-0.240787111;-0.038761284;-0.528354;-0.279200364;-0.22292971
PF3D7_0510100;0.561983075;0.717330787;0.335168697;0.605496036;0.432463339;0.70878014;0.506340423;0.741181531;0.661255505;0.171418474;0.392525484;0.190464446;0.292063041;1.124540751;0.864133215;0.688813149;0.9681297;1.11033311;0.864337739
PF3D7_0510200;0.27882144;0.418883511;0.032174649;0.183020025;0.381369477;0.289768209;-0.146700683;-0.011111669;0.343290683;0.19343617;0.55332455;0.067526314;0.02176608;0.162970868;0.018425282;0.029919861;0.013779745;0.113710642;0.217918578
PF3D7_0510500;0.510373309;0.281939061;0.912540081;-0.170209193;-0.14256385;0.583616234;0.03138383;-0.103488354;-0.199171189;-0.392950275;0.408769301;0.056579036;0.182050011;-0.171040143;-0.136557051;-0.068643052;-0.442070532;-0.183259938;0.129126105
PF3D7_0510700;-0.288077846;-0.37745377;-0.082977689;-0.642862373;-0.273739869;-0.381511998;0.027238398;-0.443389751;-0.078139266;-0.422243595;-0.598263102;-0.153113794;-0.230966055;-0.511527621;-0.519013014;-0.159495101;-0.000919723;0.092757234;-0.073950462
PF3D7_0510800;0.060249848;-0.059413713;0.036534391;-0.026824477;-0.000627474;-0.652910713;0.141861194;0.082539251;-0.244556252;2.489151212;0.119793876;-0.082126865;0.148962794;-0.17525922;0.182373633;-0.070341118;-0.200383217;-0.107468884;0.122931555
PF3D7_0511000;1.68060225;1.50567886;1.496585277;2.026421056;1.887699729;2.046100256;1.678690815;1.822880454;1.793523919;1.470841373;1.176988898;0.942313154;0.854355881;0.72892022;0.769566229;0.637443108;0.178088926;0.14127987;0.071014204
PF3D7_0511100;-0.67758854;-0.456904484;-0.615205463;-0.468533939;-0.383711995;-0.838420934;-0.422486336;-0.452591701;-0.034084302;0.430256167;0.467489845;0.188768496;0.624156239;0.389450723;0.415022743;0.454354004;0.081410631;0.072215413;0.019148387
PF3D7_0511300;-0.0029915975;0.2355207855;0.3719488075;0.425674888;0.3865851655;0.134063852;-0.0527664135;0.006959895;0.210556026;0.242869463;0.04329855;0.3732510615;0.300841614;0.00613449849999999;0.1451678495;0.272545521;-0.141658634;-0.0929858925;-0.1015631795
PF3D7_0511500;-0.201557473;-0.204583708666667;-0.647368207333333;-0.161167703666667;-0.137743697;0.115369190666667;-0.203692630666667;-0.0356338423333333;-0.241046957333333;-1.06578783133333;-1.00665684966667;-0.485776942333333;-0.359153551333333;-0.986713883333333;-1.02806791766667;-0.550233143333333;-0.453257668666667;-0.311957788666667;-0.362076434666667
PF3D7_0511800;1.01748848;0.893421525;-0.21164442;1.132133494;0.984565265;0.672063468;1.23500907;1.316533504;1.387050576;0.432799924;-1.062327623;0.930921618;0.646432461;0.667175565;0.590542459;0.539754963;0.434603473;0.216652756;0.375849617
PF3D7_0512000;0.166662253;0.1481461205;0.686562268;0.0358276395;0.0536653345;0.280134667;0.2342435335;0.201467861;0.278815755;1.01652691;0.930659536;0.649806264;0.6170571705;0.850430144;0.522330451;0.6297261635;0.101164952;0.106526199;0.16285341
PF3D7_0512100;0.478577905;0.349299365;0.709903441;0.354147617;0.219349081;0.38978413;0.487900154;0.211452647;0.160693305;1.038492951;-0.136754598;-0.063427906;-0.028040877;0.056394515;-0.260060423;0.103925353;-0.782421962;-0.407993813;-0.457612472
PF3D7_0512200;0.351975051;0.135916053;0.455904882;0.497786191;0.692656813;0.151895185;0.29174045;0.323559109;0.310826251;0.034744343;0.210101824;0.217444483;0.591253971;-0.341070977;-0.437495787;-0.14699631;-0.897229018;-1.340488452;-1.117617036
PF3D7_0512300;0.382057983;0.517506002;-0.565391207;0.432019797;0.630379849;0.643821884;0.521971432;0.307282517;0.516491415;-0.211767944;-0.476278051;-0.06024299;-0.145536509;-0.655173867;-0.32165836;-0.307429895;-0.422613336;-0.40974244;-0.461844067
PF3D7_0512400;-0.179978283;-0.579431132;0.280772073;-0.220021252;-0.010027373;-0.61656784;0.230907814;-0.353321268;-0.130877453;-0.577441711;-0.273861942;-0.447171341;-0.756101912;-0.404195492;-1.010591203;-0.152103777;-0.624636612;-0.859403708;-0.63845836
PF3D7_0512500;0.185580143;0.462233525;-0.230740836;0.316367853;0.566828702;0.261575775;0.213124519;0.246542975;0.394770709;-0.200081005;-0.146542921;0.046419333;0.419727988;0.319663562;0.435717626;0.228228174;0.286978145;0.136407123;0.290106749
PF3D7_0512700;1.148357252;1.135906144;1.500228513;1.324383809;1.447319686;1.091228497;1.629163548;1.278027312;1.173306352;0.954648635;0.964380562;1.161130949;1.107601577;0.518898737;0.573015793;0.669458297;-0.009295263;0.028535844;-0.024272046
PF3D7_0512800;0.244554428;0.427359021;0.408432877;0.640446566;0.725395632;-0.08425997;0.098230838;0.335231492;0.321271272;-0.286850758;0.125600638;0.683831497;0.288841375;0.20733528;0.461255009;0.184794221;-0.038698463;-0.117178396;0.103938667
PF3D7_0513000;0.229775904;0.126796256;1.023054866;0.643167136;0.483905993;0.407928159;0.653115932;0.571960135;0.378808409;0.590235315;0.874478532;0.07359832;0.040124069;0.414379633;0.760040382;0.451434387;0.697886155;0.696695481;0.317149764
PF3D7_0513200;0.052740097;0.202073195;-0.46703258;0.38577461;0.514936152;0.389770012;0.279010982;0.406980237;0.355413476;-1.705290753;-0.988687598;-0.061395475;-0.006268448;-0.254361831;-0.073392172;-0.549742842;-0.047269819;-0.34568503;-0.193544214
PF3D7_0513300;2.434963448;2.380672466;2.17831913;2.682536654;2.843558881;2.656895853;2.940876027;2.749924794;2.852690878;2.214363506;1.032368951;2.449626623;2.260685116;1.73155353;2.071563388;1.551129869;1.026654998;0.968118651;1.106496665
PF3D7_0513400;0.40456508;0.2196477635;0.0231727765;0.3314726985;0.3412146615;0.489053934;0.491699911;0.394621885;0.191921702;0.530460212;-0.232687742;0.142211149;0.389288463;0.160664105;0.3190378065;0.1793181455;0.0721703355;0.056425678;0.045064727
PF3D7_0513500;0.11698121;0.047936295;-0.216663866;0.397466811;0.183436006;-0.021779861;-0.08829809;0.08428575;0.097291295;-0.250636581;-0.40653021;0.073218238;0.171466255;-0.340562533;-0.692442702;-0.189192435;-0.509865345;-0.651012703;-0.672730962
PF3D7_0513600;0.2801530355;0.2524916585;-0.174879736;0.0130176185;0.0786924035;0.446620617;0.5370428605;0.543257513;0.390273055;0.6497886455;0.9021509105;0.4476710485;0.529464143;1.1734358605;1.062196314;1.2112137295;0.7180055535;0.7407817585;0.783187075
PF3D7_0513700;0.860936872;1.2010053975;0.6083521025;1.01447766875;1.0706201175;0.75197128075;1.1169226775;1.0535528375;0.79962251975;1.5207788825;1.31918212925;1.25419069475;1.10388552075;1.90669262825;1.9649948525;1.76411855875;1.29461360375;1.6613546925;1.656220761
PF3D7_0513800;1.241434823;0.923821893;1.140612363;1.721056752;1.750779781;1.261830459;1.147361939;1.181528125;0.905816681;2.03397604;1.829923073;1.519236188;1.423315825;2.021997618;2.14136919;1.999562707;2.056776755;2.097641124;1.994207397
PF3D7_0514000;-0.12743593;-0.211101091;0.739237812;-0.900387426;-0.327807033;-0.473635604;-0.338975757;-0.472178933;-0.263693864;0.341408931;0.295464407;0.405272664;0.237880065;0.222966195;0.053559118;0.301371073;0.436739014;0.389702462;0.502145627
PF3D7_0514200;0.996093407;0.61794573;0.013718885;1.018834061;0.935729021;0.363631287;0.390339488;0.668408582;0.531456341;-0.789356274;-0.211512389;0.201328928;0.305934684;-0.259040687;-0.044366421;-0.235564377;-0.378722581;-0.469918627;-0.045040344
PF3D7_0514300;-2.145050265;-1.59389088;-1.029816815;-2.144977697;-2.392989033;-1.737303351;-2.01339726;-2.127410746;-2.577852653;-2.400854289;-1.456450829;-2.728437457;-2.883487827;-2.223889706;-2.230440656;-2.437429976;-2.532715133;-2.522252365;-2.295531711
PF3D7_0514500;-0.28234704;0.110596307;-0.071730835;0.56752724;0.579944986;0.263959982;0.256472313;0.678615861;0.401237873;0.527564174;0.129848817;0.376708016;0.274276332;0.272513703;0.47901435;0.463799631;0.407110066;0.461047446;0.538731145
PF3D7_0514600;0.40305061;0.614451513;0.066281419;0.45973381;0.786478535;0.598576895;0.471777264;0.640034728;0.471886722;0.032273884;-0.471380833;0.002349667;0.153493341;0.186372923;-0.080622929;0.1123954;-0.131481026;-0.185205248;-0.141216682
PF3D7_0514700;-0.015460727;-0.189902622;-0.467679369;-0.01911898;0.001234864;-0.032245125;0.057426271;0.129863787;-0.207523648;-0.117807467;-0.381560035;-0.171537992;0.086121364;-0.475665247;-0.083603512;-0.489668438;-0.18168227;-0.418824253;0.077914426
PF3D7_0514800;-0.1294069705;0.1244087435;0.113961605;0.017112088;-0.039612367;0.17256989;0.303011749;0.0555308965;0.20266943;-0.4002045725;-0.3060865155;0.0478433645;0.130123204;-0.767468978;-0.8196714205;-0.392880337;-0.6050699785;-0.5767794095;-0.396584632
PF3D7_0514900;0.309033055;0.623336585;-0.375329328;0.456906398;0.470410935;0.693420347;-0.069977462;0.567299764;0.333231333;-0.448173237;-0.345365836;-0.513956515;-0.383345623;-0.495546506;-0.692496606;-0.494848265;-0.236909722;-0.396408593;-0.548974416
PF3D7_0515000;0.683992798;0.355478699;0.239779753;0.829725122;0.957146099;0.741605115;0.448150593;0.84600088;0.415944113;0.82814638;0.264000974;0.584436263;0.517068001;0.823049686;0.76186681;0.747554984;0.588662326;0.60904348;0.453138735
PF3D7_0515100;-0.265003021;-0.365013858;-0.570473336;-0.452060022;-0.601928233;-0.069328815;-0.718651585;-0.789914326;-0.5390827;-0.274905679;-0.088035333;-0.335101023;-0.297783966;-0.127039192;-0.114774404;-0.329390485;-0.217180067;-0.44990722;-0.158386543
PF3D7_0515200;0.5249476335;0.265391146;-0.106921378;0.670250602;0.6216851265;0.6178189335;0.4593143005;0.409244863;0.273968001;0.1782698325;0.382266352;0.3848801115;0.2798027025;0.990933503;0.870942682;0.5096518625;0.828540601;0.9936849155;0.9785001525
PF3D7_0515300;0.053229291;-0.045720846;-0.405137156;-0.095340162;0.125522472;0.269497521;-0.122245913;0.021838747;-0.277651554;-0.267139979;0.110652591;0.019091035;-0.159927585;-0.182648593;-0.220821927;-0.38386408;-0.217008871;-0.166651702;-0.341302931
PF3D7_0515400;0.200023294;0.205595548;-0.242228613;0.1313894335;0.279739994;0.3788011995;0.4637624665;0.578803394;0.6645860185;-0.1075490155;-0.054356808;-0.3750530855;-0.575584103;0.4036422285;0.3590264645;0.5697897575;0.9127592825;1.1803815145;0.947334591
PF3D7_0515600;-0.55447795;0.076351347;-0.435741446;-0.015129327;0.221691149;0.022367107;-0.814684904;-1.775344681;0.063496861;-0.359587554;-0.883059564;0.119491938;-0.298014422;-0.112438131;0.009235492;-0.09106878;0.113289268;-0.001332061;-0.076312749
PF3D7_0516100;0.679283095;-0.178198612;0.264258157;0.259953153;0.33311974;0.315391506;-0.220772243;-0.214388742;-0.069348825;0.254225111;-0.124175323;0.052639949;0.109744405;-0.080937174;0.221020311;-0.349094201;0.096705149;0.004822829;-0.058734834
PF3D7_0516200;0.050181333;0.140819224;0.374333896;0.688144469;0.647383304;0.367045805;0.654123329;0.523562731;0.64401993;-0.08532563;0.011611818;-0.304920506;-0.069913366;-0.122809275;-0.141161476;-0.205014749;-0.299361758;-0.282987355;-0.389764135
