X;dnadTP1.1;dnadTP1.2;dnadTP1.3;dnadTP1.1C;dnadTP1.2C;dnadTP1.3C;dnad2TP1.1;dnad2TP1.2;dnad2TP1.1C;dnad2TP1.2C
PF3D7_1105100;0.032822805;0.865176664;0.498194792;-0.07082013;0.585797997;0.101290961;0.199910411;1.216525428;-0.596728954;-0.596728954
PF3D7_1105200;-0.020126195;0.05873819;-0.204620425;0.357466194;-0.576168697;-0.056296806;0.095594945;-1.158529839;0.371647878;0.371647878
PF3D7_1105300;-0.084535386;0.080411415;-0.071751462;0.01815162;-0.081636957;0.027815212;0.053817769;0.1078627325;0.5332167925;0.5332167925
PF3D7_1105400;-0.438315178;-0.245884511;-0.138993845;-0.554898074;-0.115166062;0.306659631;-0.378297442;0.597051863;0.192946825;0.192946825
PF3D7_1105500;0.05217089;0.278189971;-0.029087048;0.230722801;0.019293487;0.324459358;-0.540815729;0.45167681;-0.26338635;-0.26338635
PF3D7_1105600;-0.505059971;-0.3553326825;-0.648397539;-0.194666269;0.1007449065;-0.056592432;-0.174434039;-0.0986426035;-0.2467911025;-0.2467911025
PF3D7_1105700;-1.293486262;-0.9919399105;-1.05538493;-1.0903410955;-0.67152647;-0.4376315415;-1.318654555;-0.5086190615;-0.7553982525;-0.7553982525
PF3D7_1105900;0.276832083;-0.049543416;0.173452336;0.177375829;0.229191878;0.220148756;-0.291319878;-0.246266874;0.186689213;0.186689213
PF3D7_1106000;0.2460978915;0.238843091;0.4904359375;-0.060842794;0.029126065;0.182797353;0.2310573735;0.5627342545;0.1225775885;0.1225775885
PF3D7_1106200;0.5525417185;0.360153876;0.471092279;0.3533278655;0.038696322;0.263300768;0.3505012545;0.00882937350000002;0.504168555;0.504168555
PF3D7_1106300;0.7662351095;0.6793049605;0.468087502;0.550945703;0.4417693135;0.3329734225;0.2262549345;0.4018073125;0.4970034;0.4970034
PF3D7_1106400;0.451519009;0.227191043;-0.044843834;0.485434221;0.769257337;0.649803885;0.236868943;0.939351333;-0.016789578;-0.016789578
PF3D7_1106500;0.128612267;0.494116791333333;0.649838971;0.191548423;0.203434861333333;0.413525027;0.589759029333333;0.178798753333333;0.426521517333333;0.426521517333333
PF3D7_1106600;-0.3106909955;-0.0995029065;-0.119513376;0.041082489;-0.0616428715;0.0776159185;-0.165976061;0.723408068;-0.1421593985;-0.1421593985
PF3D7_1106700;-0.0755079415;-0.0615350645;0.1352696135;0.022227447;0.18841015;0.211197903;0.0717164815;0.1612661605;0.288613849;0.288613849
PF3D7_1106800;-0.131758286;-0.379663117;-0.273333035;-0.237387887;-0.037669893;-0.0465485096666667;-0.325641487;-0.005663163;-0.275975342666667;-0.275975342666667
PF3D7_1107000;0.256125089;0.143578387;0.468844881;0.357981341;0.30172757;0.228984339;0.067756861;0.395783384;0.48633951;0.48633951
PF3D7_1107100;0.529053818;0.140536309;0.1416859905;0.216933489;0.114779052;0.017418514;0.141478572;0.26223834;0.027301573;0.027301573
PF3D7_1107300;-0.5067597664;-0.4566642754;-0.56244912525;-0.249147803;-0.020990713;-0.099095841;-0.4360506684;-0.7730072055;-0.332908414;-0.332908414
PF3D7_1107400;-0.184504477;0.0075623145;-0.1631005395;-0.4517100285;-0.206601809;-0.151089447;-0.4513344365;0.0442029895;-0.279661918;-0.279661918
PF3D7_1107500;0.442866404;0.697831432;0.656936912;0.255952633;0.036343665;0.260520707;0.210766535;-0.031143154;0.402559696;0.402559696
PF3D7_1107600;0.308062841;-0.082237088;-0.164346974;-0.022066267;-0.5976780635;-0.401569795;0.132594039;-0.4476323835;-0.2194836355;-0.2194836355
PF3D7_1107700;-0.836979862;-1.265306299;-1.352333947;-0.6845204425;-0.607516131;-0.375928475;-1.721299044;0.396342237;-1.001054744;-1.001054744
PF3D7_1107800;0.359202314;0.247987277666667;0.109501656666667;0.214744117;-0.0762754266666667;-0.0465678046666667;0.247615952333333;-0.196242536666667;0.103118441;0.103118441
PF3D7_1107900;-0.9517394125;-0.603148629666667;-0.0562980656666667;-0.361246059666667;-0.574639941333333;-0.576543211333333;-1.04973912933333;-1.08401839;-0.984826986666667;-0.984826986666667
PF3D7_1108000;-0.3991954835;-0.4015026945;0.1517005055;-0.3378395665;-0.167809506;-0.158892727;0.116094327;0.358364446;-0.3125913705;-0.3125913705
PF3D7_1108100;0.038922494;-0.050497348;0.042663954;0.1296084345;0.0144729945;0.06401016;0.1193146185;-0.2026012575;0.230257604;0.230257604
PF3D7_1108400;0.773374774;0.475139121;0.443589349;0.131279677;-0.054032118;0.106965269;0.678213031;-0.858553496;0.500601592;0.500601592
PF3D7_1108500;0.3988318445;0.631243124;0.706126849;0.596552046;0.529578833;0.909891403;-0.037333547;0.403460675;0.168936618;0.168936618
PF3D7_1108600;0.835261564;0.652969391;0.782284883;-0.37123569;-0.501508353;-0.416553397;-0.098035241;-0.496118357;-0.028263921;-0.028263921
PF3D7_1108700;1.094085164;0.7731026355;0.297603013;0.420539264;0.1271539755;0.3641219645;0.9501464295;0.6905629605;-0.569812;-0.569812
PF3D7_1108800;-0.139127606;-0.143621784;-0.251419294;-0.151977292;-0.256873224;-0.15806218;0.083516885;-0.116743947;-0.028939565;-0.028939565
PF3D7_1108900;0.10215465;0.051753323;0.1337296585;0.088484112;-0.0925376465;-0.194064696;-0.2089685775;-0.3269547885;-0.643594505;-0.643594505
PF3D7_1109400;-0.692735906;-0.0287732595;0.417344021;-0.024721442;-0.159426784;-0.1618785665;-0.1934188255;0.0742707475;0.004888419;0.004888419
PF3D7_1109900;-0.051808407;-0.053078915;0.189115977;-0.469020396;-0.100734849;-0.093916733;0.318571927;0.548425655;-0.04250129;-0.04250129
PF3D7_1110100;0.1656585575;0.270572711;0.1742356265;0.0595710055;-0.0119989605;-0.0174085765;-0.024893517;0.0429390535;-0.1382925215;-0.1382925215
PF3D7_1110200;-0.964546534;-0.8291425335;0.058528277;-0.72145697;-0.6015940895;-0.667400553;-0.627142126;-0.02553934;-1.0122530835;-1.0122530835
PF3D7_1110300;-0.160353753;-0.00342133;-0.021060367;0.0636559145;0.196822064;-0.088854258;-0.0312066965;-0.356474342;0.1231117765;0.1231117765
PF3D7_1110400;-0.742050711;-0.424235328333333;-0.47446017;-0.557726713;-0.0614072773333333;-0.0460638123333333;-0.641600966666667;-0.233459730666667;-0.435712540333333;-0.435712540333333
PF3D7_1110500;0.050235074;-0.056882177;-0.3818634285;0.069549974;-0.184158905;-0.080602999;-0.26484732;0.0732675755;-0.467614265;-0.467614265
PF3D7_1110700;-0.1525189825;-0.1510586965;-0.0495741595;0.010266793;0.1526658765;0.1142040145;-0.0702548025;0.062423073;0.404723334;0.404723334
PF3D7_1110900;0.283187959;0.2520048975;0.01677787;0.1291387735;-0.175810204;-0.087033881;0.2454663105;-0.0926034515;-0.038216771;-0.038216771
PF3D7_1111000;0.058148011;0.3592474765;0.3014994125;0.2183670475;0.0401937295;0.042444887;-0.191537492;-0.1672556345;0.0253309515;0.0253309515
PF3D7_1111100;0.552619392;0.651468419;0.529194261;0.477611719;0.258415818;0.324764714;0.22027692;0.490002009;0.467268903;0.467268903
PF3D7_1111200;0.201198469;0.50074931;0.307456139;-0.087434659;0.0963427815;0.0601288395;0.1392267205;0.682721063;-0.1219689645;-0.1219689645
PF3D7_1111400;0.326163654;0.115344581;-0.331407564;0.196146821;-0.226870122;-0.08867754;-0.705536186;0.02243679;-0.150399558;-0.150399558
PF3D7_1111600;0.8497848055;0.4175070225;0.121449471;0.473404974;0.0838755935;0.081654783;0.853188419;0.639245972;-0.084850766;-0.084850766
PF3D7_1111700;-0.6669012795;-0.6089769695;-0.2362927145;-0.222237456;-0.290374041;-0.4940322085;-0.243498616;0.562249094;-0.390640651;-0.390640651
PF3D7_1112100;-0.4768165445;-0.40661322025;-0.2060603665;-0.195619989;-0.17762608675;-0.20847328375;-0.3558419725;-0.36941266975;-0.408745512;-0.408745512
PF3D7_1112200;0.020107058;-0.019622206;-0.398947574;-0.429778086;0.038660542;-0.622231201;0.094258584;-0.015287855;-0.033140546;-0.033140546
PF3D7_1112300;0.4571395215;0.538934497;0.267166719;-0.0431609615;-0.0321699625;0.169289696;0.478907129;-0.451685041;0.1036655875;0.1036655875
PF3D7_1112400;0.681905167;0.669620491;0.122856575;0.243223412;0.178486072;-0.113419306;0.756179255;-1.095484105;0.418226907;0.418226907
PF3D7_1112600;0.172323419;0.1387275665;-0.0183171405;0.199784007;-0.03925663;0.1780212135;0.2194861635;-0.00214173950000002;-0.261431487;-0.261431487
PF3D7_1112700;-0.159593175;0.1941162565;-0.0048733815;-0.064287326;0.1714322435;0.1640490995;0.2354829025;0.619413047;0.0750723395;0.0750723395
PF3D7_1112800;-0.117135148;-0.068184062;0.032472504;-0.011995661;0.195199087;-0.004874947;-0.027653094;0.347484414;-0.0435811405;-0.0435811405
PF3D7_1113000;-0.301817006888889;-0.388172395333333;-0.375478799111111;-0.327182123888889;-0.310663584555556;-0.332323606666667;-0.485202319111111;-0.472278962777778;-0.279858508888889;-0.279858508888889
PF3D7_1113100;-0.145862223;-0.135784012;-0.131428554;-0.149801396;-0.059417891;-0.14459237;0.195072503;-0.724187391;0.1110464;0.1110464
PF3D7_1113200;0.893671456;0.891855837;1.018200437;0.558923462;0.874137252;0.597220149;0.501734509;0.03403603;0.165765554;0.165765554
PF3D7_1113300;0.009240874;0.007092886;0.018334472;0.023022703;-0.012412192;-0.024478124;-0.001021388;0.003452079;-0.014579728;-0.014579728
PF3D7_1113400;0.1796633065;0.1239394635;-0.1951824445;-0.1243732775;-0.0636305715;-0.0408818855;-0.2464393715;0.2820116855;-0.8290208275;-0.8290208275
PF3D7_1113500;-0.453367841;-0.716548016;-0.390023257;-0.417329267;-0.235176059;-0.0493392835;-0.577506594;0.346904143;0.133975156;0.133975156
PF3D7_1113600;0.498783253;0.4928332025;0.554371826;-0.213016586;-0.0198000905;0.054226182;0.846695565;-0.23848433;0.2722282;0.2722282
PF3D7_1113700;0.782565136;0.114713706;0.020155183;0.041623275;0.013566981;0.027199944;0.232395313;-0.004042371;-0.0017521;-0.0017521
PF3D7_1113800;0.27955995;0.261387092;0.220897464;0.2839874365;-0.249868254;-0.3746071545;0.632777792;0.204714744;0.218364748;0.218364748
PF3D7_1113900;-0.3464451865;-0.223196292;-0.032075566;-0.327144881;-0.264355835;-0.1034876335;-0.154146372;0.22614138;0.0182755995;0.0182755995
PF3D7_1114000;0.086514389;0.303908729;0.767128877;-0.600842216;0.229709738;0.089847647;-0.110667698;0.888058042;-0.393869882;-0.393869882
PF3D7_1114100;0.160636953;0.279557909;-0.275991813;0.013332851;-0.089723684;0.013996973;-0.6646426405;0.260078003;-0.1520843705;-0.1520843705
PF3D7_1114400;0.1651033875;0.388244511;0.2371903375;0.235348699;0.133095782;0.1080716285;0.194999584;0.24915422;0.815316485;0.815316485
PF3D7_1114500;0.193030094;0.3617744665;0.3247769215;0.1471076055;0.094540731;0.1142765915;-0.317377297;0.3139675595;-0.2417028565;-0.2417028565
PF3D7_1114700;-0.404251445;-0.1755704975;-0.4401948005;-0.095584068;-0.1310154625;-0.0980654805;-0.2227504095;-0.561745063;-0.122345638;-0.122345638
PF3D7_1114800;-0.4146855245;-0.1797899595;-0.026850988;-0.521831669;-0.461798224;-0.470308497;-0.312009159;-0.430052645;-0.441912291;-0.441912291
PF3D7_1114900;-0.0340865215;0.053780679;-0.02824126575;0.0813410395;-0.1792644015;0.03919621775;0.19318427625;-0.0475759045;-0.02246228475;-0.02246228475
PF3D7_1115000;1.19340892;1.282966624;1.350796229;0.743067714;1.055776219;0.810983634;1.467274579;1.129449098;1.206401107;1.206401107
PF3D7_1115100;-0.330412496666667;-0.255759988333333;-0.148514003;-0.0907551723333333;0.077829175;0.0470033613333333;-0.050136663;-0.350846021;0.00465323266666667;0.00465323266666667
PF3D7_1115200;-0.643849319;-0.856227574;-0.5621976955;-0.560103468;-0.6374185945;-0.4979763605;-0.7080396695;-0.203589519;-0.4657197875;-0.4657197875
PF3D7_1115400;0.974604177;0.3900570425;0.4855563205;0.068801904;-0.1769160345;-0.0116257995;0.708961528;0.0165677575;0.3772635545;0.3772635545
PF3D7_1115500;0.139559905;0.26008953;0.734360338;-0.083278819;0.276507999;0.537095556;0.859913854;1.01443394;0.014937367;0.014937367
PF3D7_1115600;0.41150365;1.018523346;0.916628279;0.134361253;0.485902155;0.511864254;0.381600837;0.935050429;-0.557967989;-0.557967989
PF3D7_1115700;0.740569318;0.626571086;0.463847426;0.29245906;0.117765236;-0.082017832;0.814288081;0.821913538;0.499780714;0.499780714
PF3D7_1115800;-0.784512945;-0.580435186;-0.360435299;-1.192237856;-0.596463007;-0.706515316;-1.032120244;0.218237984;-1.189121186;-1.189121186
PF3D7_1116000;-0.6971468884;-0.4417232396;-0.8083839518;-0.4782253232;-0.3316374186;-0.2087336;-0.9109356232;-0.3438061352;-0.7025263788;-0.7025263788
PF3D7_1116200;0.217309348;0.232882076;0.355224604;-0.299908886;-0.37779386;-0.26565799;0.170341503;-0.492571724;0.200667215;0.200667215
PF3D7_1116300;-0.02466236;-0.056834579;0.016454471;0.184805467;-0.168227433;-0.145476765;0.320605014;0.195719458;0.371862408;0.371862408
PF3D7_1116400;0.04736255;0.056466689;0.133444215;-0.2101330235;-0.1860530495;-0.345050595;0.0519295945;-0.020538547;-0.0509747355;-0.0509747355
PF3D7_1116500;0.100379192;-0.01471468;-0.315154266;0.310442227;0.2709025355;0.217427424;-0.262553931;0.523641222;-0.084445009;-0.084445009
PF3D7_1116600;0.2003234945;-0.67147101;-0.52464186;-0.03481962;-0.262351649;-0.33067547;-0.06549986;-0.212754112;-0.039548919;-0.039548919
PF3D7_1116700;0.5915276955;0.4451224815;0.008926847;0.34772676;0.1136775965;0.2762344255;0.804593942;-0.0500722005;0.555168345;0.555168345
PF3D7_1116800;0.05517649;-0.007890515;0.020155183;0.115290881;-0.0236992645;0.055909784;0.059319088;0.024209829;0.072809552;0.072809552
PF3D7_1117000;0.004707818;-0.009603981;0.103390575;0.004001645;-0.087790922;-0.003403075;-0.0379159555;0.040511296;0.056920791;0.056920791
PF3D7_1117100;0.2390604925;-0.0703036755;-0.2992047195;0.2278668445;-0.118118136;-0.0784641615;-0.00662514150000001;0.464130092;-0.254418226;-0.254418226
PF3D7_1117200;-0.644895875;-0.498608905333333;-0.354289088666667;-0.398459505333333;-0.445745311;-0.349561393666667;-0.819666364333333;-0.427981172333333;-0.690379101666667;-0.690379101666667
PF3D7_1117300;-0.006247772;0.275863738;-0.859759899;-0.395488587;-0.254713646;-0.285263675;-0.596888099;0.430710954;-0.411699055;-0.411699055
PF3D7_1117400;-0.229635046;-0.126185447;-0.646442195;0.010487057;-0.3339967725;-0.123675642;-0.0766828575;-0.3761067535;-0.2005388045;-0.2005388045
PF3D7_1117500;0.031429558;-0.111053454;-0.2157025775;0.046683483;-0.189102181;-0.088037798;0.021286109;-0.280822877;0.22045347;0.22045347
PF3D7_1117600;0.041316459;0.346170056;0.753404772;0.471003466;0.900427077;1.017832954;0.173619471;0.988392231;0.26458518;0.26458518
PF3D7_1117700;0.110803683;0.266215355;0.289608505;-0.185631398;-0.005749992;-0.011084358;-0.158323984;0.633071583;-0.695377954;-0.695377954
PF3D7_1117800;0.2243679515;0.2034439;0.287124327;0.576238085;0.061556181;0.1564346285;0.543403797;0.2191544565;0.887539857;0.887539857
PF3D7_1117900;-0.281357249666667;-0.259503602;-0.402305163;-0.0371993125;-0.1590156045;-0.134795807;-0.0865624923333333;-0.160110435;0.0809189673333333;0.0809189673333333
PF3D7_1118000;0.729927665;0.510750894;0.572293308;1.009031114;0.305201293;0.297272474;0.891809077;0.881900831;0.653230919;0.653230919
PF3D7_1118100;-0.049399314;0.062520596;-0.036642905;0.058855783;-0.009140747;-0.018110136;-0.017161487;0;0.245706798;0.245706798
PF3D7_1118200;-0.6295956265;-0.6098548215;-0.9434297335;-0.5475361405;-0.363081245;-0.486137799;-0.7430924145;-0.3354822125;-0.5491508645;-0.5491508645
PF3D7_1118300;-0.0909916046666667;0.0148873;0.421670963;-0.0274921506666667;-0.055494315;-0.00292093633333335;0.196759864;-0.259042742;-0.010814707;-0.010814707
PF3D7_1118500;-0.309575953;0.041849649;0.0251253665;0.003877086;-0.249671132;0.024572922;-0.310624025;-0.310901366;0.2564678295;0.2564678295
PF3D7_1118600;0.112408849;0.245752797;0.0840477875;0.15096054;0.157572612;0.311124905;0.351786563;0.116317352;0.0035815445;0.0035815445
PF3D7_1118800;-0.008639176;0.198384579;0.5834984335;0.0255548775;0.1126695885;0.1901120455;-0.1024435985;-0.182548638;-0.00372536100000001;-0.00372536100000001
PF3D7_1119000;0.1580737935;0.187834888;0.2932769135;0.086965172;0.0519367145;-0.002872771;0.3076556305;0.1232318175;0.5443734335;0.5443734335
PF3D7_1119300;-0.031855684;-0.011100617;0.045066094;-0.360101274;0.155026044;0.134655211;0.121265415;-0.078304389;-0.015954845;-0.015954845
PF3D7_1119400;-0.0156131265;-0.273966445;-0.19355474875;-0.08684937025;-0.01320490225;0.040956073;-0.1631498295;0.15058741075;-0.107126958333333;-0.107126958333333
PF3D7_1119500;-0.338588069;-0.502870577;-0.594980765;-0.4623599685;-0.181752651;-0.2204819695;-0.6917828565;-0.549028978;-0.649379699;-0.649379699
PF3D7_1119600;0.1960809405;0.037624826;0.0275158015;-0.007078414;0.1859818335;0.13594488;0.375369888;-0.1978190365;0.1703753865;0.1703753865
PF3D7_1119800;0.032969305;0.020533713;-0.051888595;0.010379763;0.294418903;-0.020497042;-0.047440725;-0.030456772;0.415906934;0.415906934
PF3D7_1119900;0.0338432603333333;0.4302987275;0.5405710695;0.0475469483333333;-0.0364470823333333;-0.00915890833333333;0.142347491333333;0.0619193546666667;0.214342623333333;0.214342623333333
PF3D7_1120000;0.1163745235;0.065466455;0.1541211385;-0.187782207;-0.4485776805;-0.3002351035;-0.011760993;-0.303240475;-0.055921622;-0.055921622
PF3D7_1120100;0.177748484;0.241778922;0.316150227;-0.10154213;-0.153569481;-0.121747656;0.374329549;0.523285493;0.113326926;0.113326926
PF3D7_1120300;0.6514112355;0.525265072;0.175200858;0.970250655;0.602463197;0.719179607;0.9421756965;0.8173635405;0.5283082145;0.5283082145
PF3D7_1120500;-0.1844218415;-0.041804029;-0.203400758;-0.1629171575;-0.2479051925;-0.271924933;-0.2364903025;-0.242715929;-0.176223409;-0.176223409
PF3D7_1120600;-0.491240764;-0.318436381;0.00461375066666664;-0.133605028;0.03707119775;0.1370040065;-0.1002800215;0.339215528333333;0.0547619166666667;0.0547619166666667
PF3D7_1120700;-0.280339399;-0.3399143425;-0.424743915;-0.1666373125;-0.385415885;-0.3027240485;-0.5445260875;-0.987195649;-0.482066956;-0.482066956
PF3D7_1120800;-0.111029337;0.038409619;-0.24850742;0.09206113;-0.077063717;0.064934896;-0.240413383;0.277563789;0.017232953;0.017232953
PF3D7_1120900;0.082374064;0.488738903;0.024231863;0.182761799;-0.157382547;-0.144047326;0.50606828;-0.034411304;0.330391774;0.330391774
PF3D7_1121000;0.948638746;0.790012055;-0.995619763;0.45058847;0.657595238;0.575040017;-0.066329048;0.812813412;0.235349784;0.235349784
PF3D7_1121100;-0.211858888;-0.384513273;-0.420921993666667;-0.434821549666667;-0.472423134333333;-0.269906366;-0.289722516;0.0674063693333333;-0.625810962;-0.625810962
PF3D7_1121200;0.156584041;0.255566795;0.226380866;-0.245806517;-0.137302036;-0.262686252;0.153886969;-0.323981652;0.16909281;0.16909281
PF3D7_1121300;-0.278713323333333;-0.275502563;-0.4676930475;-0.3188419015;-0.0147808766666667;-0.136205032333333;-0.391061642;-0.467035419;-0.00481701266666664;-0.00481701266666664
PF3D7_1121500;-0.988650249;-0.4353646355;0.441919444;-0.754937359;0.0865593455;0.01826255;-0.788872362;-0.29341521;-0.9872691025;-0.9872691025
PF3D7_1121600;0.497121019;0.232787528;0.386562774;0.174461335;0.22918921;0.055653924;0.412200851;0.332695419;0.777635675;0.777635675
PF3D7_1121700;-0.329152561;-0.187856516;-0.2993103075;-0.1003387875;0.031957107;-0.082354229;-0.238224587;-0.407228226;0.0267560525;0.0267560525
PF3D7_1121800;-0.358219164;-0.771633384666667;-0.276628722666667;-0.1998260285;0.15246807;0.10631954475;-0.369743020666667;0.0657775045;-0.20638001275;-0.20638001275
PF3D7_1121900;-0.423193593;-0.315138167;-0.3715182005;-0.11695821;0.1449014645;0.1900922715;-0.385016217;-0.681374517;0.030176713;0.030176713
PF3D7_1122100;0.4901422015;0.1379490995;0.4316573345;0.427294604;0.245928155;0.2841817245;0.500160598;0.269025578;0.434447002;0.434447002
PF3D7_1122300;-0.827590237;-0.597093551;-0.292773771;-0.837091841;-0.089919484;-0.274851024;-0.777322886;-0.188222003;-0.498217397;-0.498217397
PF3D7_1122400;0.331982852;0.4344953185;0.712193449;0.1823475135;-0.1207494755;-0.2610704485;0.2227153545;-0.0113214735;0.335236372;0.335236372
PF3D7_1122500;-1.04973727266667;-1.025314427;-0.5869664985;-0.652427968333333;-0.566372524;-0.437284067;-1.11170261066667;-0.153069532;-0.765392873;-0.765392873
PF3D7_1122800;0.037469013;-0.055117349;-0.053232169;0.035256669;0.343879296;0.382789995333333;0.083821014;0.388884364;-0.03586571;-0.03586571
PF3D7_1122900;-0.0766765725;-0.064740845;-0.104142663125;-0.0284586515;-0.185067553625;-0.1186372455;-0.159926808571429;0.0559356652857143;-0.12331860575;-0.12331860575
PF3D7_1123000;-0.56760354025;-0.4414633965;-0.5694020325;-0.373049424;-0.253098924;-0.2564967985;-0.354365869;-0.5815205205;-0.46137116275;-0.46137116275
PF3D7_1123100;-0.61686242175;-0.524659125;-0.53964936525;-0.316933516;-0.208156981;-0.313384577;-0.21765785;-0.576313791666667;-0.54953109525;-0.54953109525
PF3D7_1123200;-0.3422273015;-0.2266925065;0.000164279500000003;-0.1847795915;-0.0954831945;-0.180580247;-0.359114772;-0.29108614;0.0244362045;0.0244362045
PF3D7_1123300;0.5908364095;0.5635223865;0.783480589;0.323253013;0.328637899;0.4010421575;1.219450162;0.6600184275;0.99776365;0.99776365
PF3D7_1123400;0.440528126;0.2908866775;0.320260274;0.4270774555;0.4467549045;0.4743523375;0.653852441;-0.832402415;0.530069601;0.530069601
PF3D7_1123500;0.3496791565;-0.065433938;-0.355694979;0.3093497055;0.296805389;0.106524374;0.4643262695;0.3480441965;0.3600658065;0.3600658065
PF3D7_1123600;-0.1467625395;-0.0073993005;0.020155183;-0.018649663;-0.7600290635;-0.0059971845;0.024327037;-0.1900436495;0.1457872175;0.1457872175
PF3D7_1123700;0.571287567;0.307703371;0.524730844;-0.179362459;0.407219896;0.554716796;-0.274424766;0.879074209;-0.383729281;-0.383729281
PF3D7_1123800;0.44550218;0.4270586695;0.777957193;0.365737835;0.3053407105;0.236275356;-0.00495364599999999;0.698193662;-0.021928646;-0.021928646
PF3D7_1123900;0.987129039;0.822698719;0.011915578;0.725082591;0.408144881;0.66388966;0.450079054;0.353799174;-0.177125607;-0.177125607
PF3D7_1124000;0.253995114;0.80604035;0.2046114065;0.054410589;0.126189286;-0.0349223895;0.2997761655;0.685112279;0.203827659;0.203827659
PF3D7_1124100;-0.0963030166666667;0.003010387;-0.0909826335;0.0416244435;0.171307644666667;0.163723863666667;0.132537857333333;-0.0469812626666667;0.362401713333333;0.362401713333333
PF3D7_1124200;0.041687834;0.085173677;0.277382835;-0.299253727;-0.410273146;-0.4370735625;0.0409064295;-0.257965889;0.2307265325;0.2307265325
PF3D7_1124300;0.370797085;0.395849212;0.858618463;0.106897091;0.00974035099999998;0.056044851;0.7456059195;0.1300937865;0.2951070255;0.2951070255
PF3D7_1124400;0.301323466;0.296643968;0.080216698;0.427827065;0.158703088;0.266449389;-0.007434371;0.395303889;0.198967365;0.198967365
PF3D7_1124500;0.304546668;-0.0801716725;0.0892246605;-0.2070053815;-0.413359909;-0.3562091145;0.1655358575;-0.00976400699999996;-0.194637334;-0.194637334
PF3D7_1124600;0.3538695535;0.5065532595;0.40225748;0.230427256;0.0266857915;0.0327686665;0.647273001;0.1089972675;0.281750839;0.281750839
PF3D7_1124800;0.981785734;0.720621589;0.332878954;0.579726143;0.034151881;0.030098809;1.107068536;0.145949722;0.470823642;0.470823642
PF3D7_1124900;0.944361234;0.343138063;0.851395082;0.783161336;-0.017631966;0.119285056;0.755188817;0.130691301;0.462575308;0.462575308
PF3D7_1125000;0.183710139;0.165885049;0.028777443;0.093961586;0.073563276;0.06770401;0.278236186;0.038301352;0.192508519;0.192508519
PF3D7_1125100;-0.0526501415;-0.080681434;-0.223399821;-0.439295507;-0.2547353225;-0.163076913;0.1198435085;-0.0401639485;-0.3239867585;-0.3239867585
PF3D7_1125200;0.781736389;0.703605845;0.731923632;0.570781862;0.125998897;0.290410656;1.06939879;0.932933683;0.80145758;0.80145758
PF3D7_1125300;-0.441863312;-0.344727205666667;-0.173432112666667;-0.194410988333333;-0.209493832666667;-0.177019416;-0.189523373666667;-0.188021126;-0.286112900666667;-0.286112900666667
PF3D7_1125400;0.00429926899999999;0.0356009615;0.442695996;0.5275993305;0.5103176915;0.509395612;0.1193155075;-0.2672813255;-0.011801272;-0.011801272
PF3D7_1125700;0.0100805855;0.104741576;-0.04590444;0.0602128925;-0.0319390235;0.054742973;-0.1835465435;0.09464814;-0.270894666;-0.270894666
PF3D7_1125800;-0.3417819775;0.0722718115;0.142955089;-0.3636279075;-0.0909030995;-0.08487512;-0.2161320345;0.150052128;-0.036435873;-0.036435873
PF3D7_1126000;0.3107915135;0.2951962225;-0.10929469;0.493720582;0.039058451;-0.12250282;0.4279313605;0.4491095465;0.3212600005;0.3212600005
PF3D7_1126100;0.0910845035;0.1349045935;-0.269027134;0.001281008;-0.1359228505;-0.186944642;0.3826529525;0.1111234695;-0.1653475085;-0.1653475085
PF3D7_1126200;-0.281801221;0.261497382;0.333328427;-0.306566492;0.505023473;0.102908081;-0.253212099;0.459736041;-0.40295292;-0.40295292
PF3D7_1126300;-0.820919551;-0.6020493295;0.048093637;-0.764426169;-0.527611761;-0.290339105;-0.7807036955;-0.045177649;-0.699331796;-0.699331796
PF3D7_1126500;0.328238647333333;0.112211847666667;0.0095451835;0.235333832333333;-0.00533026066666667;0.0841693023333333;0.390759462666667;0.419221016333333;0.143496496666667;0.143496496666667
PF3D7_1126600;0.2948251605;0.274337352;-0.06233077;0.3020419075;0.269807603;0.0930172255;0.5932974075;0.254864793;0.1220510625;0.1220510625
PF3D7_1126700;-0.4746859135;-0.44262046325;-0.143404451;-0.54962969325;-0.33096665425;-0.42558950875;-0.6523618035;-0.51901266975;-0.5437612685;-0.5437612685
PF3D7_1126800;-0.3225586545;-0.3511932065;-0.8104684355;-0.49949715;-0.341580883;-0.2593424145;-0.468571199;-0.6731436795;-0.5632686295;-0.5632686295
PF3D7_1126900;0.356924459;0.525459133;0.560693922;0.363776174;0.087689394;0.138996652;0.451316696;0.480748645;0.800392514;0.800392514
PF3D7_1127000;0.424787501;0.4181205;0.324223425;-0.13256443;-0.189496114;-0.151834405;0.210249361;-0.115593444;0.144545147;0.144545147
PF3D7_1127100;0.536879799;0.689377783;0.530266615;0.026801022;-0.18491865;-0.192606575;0.386151516;0.644962518;0.486832278;0.486832278
PF3D7_1127200;0.630352081;0.409362575;-0.429880964;0.243185646;-0.271418148;-0.142838285;-0.240714684;-0.114133626;-0.498883631;-0.498883631
PF3D7_1127300;0.527917388;0.595285501;0.455391206;0.668998247;-0.034408986;0.137092642;0.858167638;0.453765141;0.47085772;0.47085772
PF3D7_1127400;0.001220703;0.023330896;0.030421476;0.084687749;0.119048202;0.024497622;0.011149021;0.029041817;0.000891594;0.000891594
