X;MMV_43TP1;MMV_43TP2;MMV_48TP1;MMV_48TP2;MMV_TP1c;MMV_TP2c
PF3D7_1030700;0.172657347;0.566338367;-0.378741525;0.731602415;-1.156091181;0.675046856
PF3D7_1030800;-1.23025166;-1.23549265;0.445587614;-1.329045819;1.069996354;-1.039528609
PF3D7_1031000;0.829749051;0.699461944;-1.949454418;1.343826622;-2.45400704;1.383744174
PF3D7_1031100;0.17726013;-0.593928028;0.451970327;-0.418544974;0.279835449;-0.05322809
PF3D7_1031200;-0.2120373895;0.276606173;0.428882601;0.291208548;0.587916588;-0.185235256
PF3D7_1031300;0.120766975666667;0.363021837666667;-0.308941345333333;0.513088175333333;-0.457721566333333;0.081948402
PF3D7_1031400;-0.46790155;0.0526827413333333;0.036413784;0.851413724333333;1.04265730966667;-0.614299645666667
PF3D7_1031500;0.218175087666667;0.666038705666667;-0.305984798333333;0.624229923;-0.326669442333333;0.415117928666667
PF3D7_1031600;0.156784953333333;0.034014443;-0.0957776713333333;-0.109172341;-0.118953748666667;-0.03384812
PF3D7_1031700;-0.65271188;-1.537009567;1.118205887;-1.141267805;0.606078586;-0.650959115
PF3D7_1031800;-0.811870687;-1.0981306665;0.279974474;-0.700235227;0.3027672695;-1.212956874
PF3D7_1032000;0.370192148666667;-0.416598517333333;0.294306210333333;-0.379188949666667;-0.00640200433333334;-0.12849185
PF3D7_1032100;-0.00899240475;0.1434682725;-0.21834464075;-0.001801156;-0.0765513105;-0.147997081
PF3D7_1032300;0.390981717;-0.129528424333333;0.211629132666667;-0.0637873773333333;0.484041639;0.323651445333333
PF3D7_1032400;0.1389003905;-0.454064058;0.400833009;-0.503458066;0.272780156;-0.1029488695
PF3D7_1032500;0.515748691;0.398561597;0.599513678;0.759603526;-0.124691292;0.582661096
PF3D7_1032600;-0.163078141;0.048521056;0.002164492;-0.223941714;-0.183512025;-0.297264525
PF3D7_1032700;0.0456369185;0.4633842695;-0.366000448;0.438817936;-0.323754991;0.496152365
PF3D7_1032800;-0.247151897;-0.996448933;0.038605971;-0.824644693;0.106402978;-0.533472288
PF3D7_1032900;0.368819073;0.6613649508;-0.3118022632;0.630778629;-0.7274692352;0.4949497384
PF3D7_1033000;0.053494802;0.597755769;0.098188048;0.113962844;-0.234988785;-0.97315206
PF3D7_1033100;0.2077052504;0.0222978354;-0.2400735076;-0.0172733596;-0.8317258438;0.2063626948
PF3D7_1033200;-0.138872097;-1.004319932;0.598663291;-0.361038515;-0.000375691;-0.480357409
PF3D7_1033300;0.00336861;-1.060686635;0.244541935;-0.682015822;-0.12078092;-0.19702446
PF3D7_1033400;0.454156146;-0.150916049;-0.425249483;0.097708493;-0.962597297;0.646922663
PF3D7_1033500;0.1288419125;0.6393272595;-0.072406558;0.472069762;-0.0340362015;0.5759055835
PF3D7_1033600;0.344992137333333;0.258320505666667;-0.290836496;-0.115551289333333;-0.430595518666667;-0.205476974666667
PF3D7_1033700;0.8885023345;0.6410022085;-0.14839974;0.380001293;-0.513757481;0.31040232
PF3D7_1033800;0.787607565;1.412968598;-0.223494106;0.9366841365;-0.087367306;0.809429592
PF3D7_1033900;-0.972540068;-1.047267318;1.122713192;-0.914727747;0.321298973;-1.250246464
PF3D7_1034000;-0.005737638;-0.205767894;0.4137458885;-0.00413781;-0.456343404;-0.040491867
PF3D7_1034100;0.649367767;-0.066489629;0.345248075;0.56300398;0.393705743;0.57881216
PF3D7_1034200;-0.081398402;-1.073766919;0.678680463;-0.985280925;0.198129942;-0.547445138
PF3D7_1034400;-0.313844391;-0.963009236;1.3975070225;-0.843056982;0.6828159135;-0.900410587
PF3D7_1034500;-0.0663046916;-0.9303437022;0.4860823356;-0.9529574466;0.2302322246;-0.7828896706
PF3D7_1034600;-1.12588358;-1.263780977;0.506360482;-1.286622865;1.397994399;-1.020147321
PF3D7_1034700;-1.21856475;-2.000047478;0.886309956;-1.809171245;0.708721862;-1.452371823
PF3D7_1034800;0.761765256;-0.517650327;0.71127117;0.148153668;0.180511429;0.169018365
PF3D7_1034900;0.063017051;-0.077405895;0.073210031;-0.278318624666667;-0.0223973383333333;-0.075295624
PF3D7_1035000;0.165801616666667;0.417079524;-0.195422425;0.494445401666667;-0.316563818666667;0.229110717666667
PF3D7_1035100;-1.867044357;-2.160067989;0.5470924605;-2.050885364;0.7884872065;-2.141381687
PF3D7_1035200;-2.1105286695;-2.213511416;1.0127294455;-2.740387415;1.4899258625;-2.301865426
PF3D7_1035300;-1.37108813325;-1.26055192425;-0.07778215375;-1.3432346785;1.105083472;-1.749161712
PF3D7_1035400;-1.96767275;-1.749384169;-0.975041216;-1.938935926;1.410378972;-1.942902514
PF3D7_1035500;-2.4855267845;-2.626105967;-0.9983284605;-2.56133041;1.3315783525;-2.5242809435
PF3D7_1035600;-0.9474805475;-0.7607132875;-0.06333286;-0.743301573;0.1578051405;-0.90730225
PF3D7_1035700;-2.994302099;-3.21680033;0.131863229;-3.2874198865;1.316572221;-3.6468573605
PF3D7_1035800;-0.8231057795;1.0752920515;-2.0412347775;1.167028977;-3.596541906;0.6516592
PF3D7_1035900;-1.9582988235;-1.657919574;-0.682444504;-1.8701061245;1.32868946;-1.829311068
PF3D7_1036000;-1.533448827;-1.156924501;-0.1901636745;-1.179711846;2.3750497705;-1.485087073
PF3D7_1036300;-0.5241520555;-0.0921357276666667;-0.8575132;-0.691054315;0.445686197;-0.436533677
PF3D7_1036400;0.2663379835;0.679031201666667;-0.523506864;0.586853297;0.124226957666667;0.690157504
PF3D7_1036500;-2.2030880575;-1.6723954985;-0.7349785555;-1.838249302;1.3713153215;-1.9908609155
PF3D7_1036600;-0.548322112;-1.541806659;0.520270736;-1.1871197;0.762998758;-0.288987783
PF3D7_1036700;0.480720732;-0.312447563;0.179982238;-0.332040893;-0.258140321;0.190552032
PF3D7_1036800;-0.168692017;-1.3037465265;1.0029990895;-0.934845238;0.2062303615;-1.331834597
PF3D7_1036900;0.1487686536;0.3048097292;-0.2533390692;0.3595832102;-0.4643791842;0.0156041648
PF3D7_1037000;0.193985208714286;-0.490201508857143;0.0326649598571429;-0.524034131;-0.0424537332857143;-0.131783108428571
PF3D7_1037100;0.101018380333333;-0.252631503;-0.0688445713333333;-0.111346028666667;0.385359136333333;0.403167319
PF3D7_1037200;0.3587648175;0.2155835035;0.514844546;0.5837454955;-0.086713835;0.3728168435
PF3D7_1037300;-0.664249298;-0.248660052;-0.517802505;0.467496558;-0.59762783;0.684648579
PF3D7_1037400;0.02304402875;-0.72774872;0.24810213425;-0.51113525075;0.8925114725;0.24296648725
PF3D7_1037500;-0.802742232;-1.4401850565;-0.054763143;-1.422167338;0.167622513;-1.082854211
PF3D7_1037600;-0.0189475926666667;0.253673775333333;-0.110855413;0.301830663;-0.0743035180000001;0.176789540333333
PF3D7_1037700;0.361570898;0.331532947;-1.007266128;0.395721767;-1.109826133;0.762499157
PF3D7_1037800;0.152498689666667;0.4840962365;0.009004578;0.5933059135;2.5606960605;0.3721852005
PF3D7_1037900;0.823544158;1.185419603;0.41313449;1.077863309;-0.228738008;0.754420357
PF3D7_1038100;0.278400192;0.662086105333333;-0.064019149;0.483494208;-0.441954473;0.393357759333333
PF3D7_1038200;0.183768399;1.185593557;-0.111712316;0.974631419;-0.285567721;0.597358557
PF3D7_1038400;-0.0010660284;0.784605780230769;-0.28769271472;0.385997859115385;0.114379562346154;0.39059039744
PF3D7_1038500;-0.113055208;-0.2988765355;0.1563309725;-0.1507986685;0.8314953235;-0.189436251
PF3D7_1038600;-0.0381919105;0.713412759;-0.2267854805;0.4576475365;0.323893652;0.4461857455
PF3D7_1038700;-0.040060815;0.141179694;0.402638431;0.066559673;0.498492031;-0.121072091
PF3D7_1038800;-0.677902755333333;0.756619777;-1.15919582133333;0.703432079666667;-1.28474655066667;0.762735908333333
PF3D7_1038900;0.626516853;-0.473095989;0.4926509775;-0.3380749075;0.1765870425;0.6533765655
PF3D7_1039000;0.304937945333333;0.24581731;-1.13293971633333;0.097124978;-1.79779564266667;0.327970767666667
PF3D7_1041300;-0.8511881526;1.842180252;-0.763296234333333;2.0345454278;-0.4928629836;1.19993007
PF3D7_1100100;-0.8179440462;1.750290306;-1.19978626733333;2.0443276538;-1.1007294982;1.19138036325
PF3D7_1100200;-0.355084139166667;0.781609804166667;-0.23873141375;1.17364894971429;-0.0297335806666667;0.53583096375
PF3D7_1100800;1.267182866;0.559255778;-0.555711668;0.966497718;-1.467450913;1.324833104
PF3D7_1102000;0.92357151;0.393127286;1.873339049;0.386361993;2.356954886;1.263523409
PF3D7_1102400;0.3237665825;-0.284756928;-0.114236716;0.1029108275;-0.292026905;0.541947542
PF3D7_1102500;-1.24838479;0.215319581;-1.28894128;-0.0185987605;-0.571751865;0.3496826015
PF3D7_1102600;-0.172327649;0.642549459;-0.335067604;0.751455584;-0.174989495;0.609782443
PF3D7_1102700;-2.535785009;0.074880359;-3.27580093;-0.237774502;-1.910836786;0.118427105
PF3D7_1102900;-0.818254773;1.243843801;-0.857197344;1.268641527;-0.056751708;1.394649418
PF3D7_1103000;0.05829906;1.062600075;-0.271645793;0.795179954;-0.489911535;0.142844156
PF3D7_1103100;0.067526334;0.073875199;-0.81555413;-0.131827169;-0.415062458;0.375668158
PF3D7_1103400;0.038773155;-0.7348166812;0.4220974832;-0.4971439206;0.0608534014;-0.2537587458
PF3D7_1103500;0.635308345;1.0252190375;-0.4873651505;1.26538891;-0.313631379;0.5573243675
PF3D7_1103600;0.7230210135;0.9599937155;0.189627598;1.2602318725;0.384050513;1.560406627
PF3D7_1103700;0.251990939;-0.263445893;0.104340625;-0.017895078;-0.850320662;0.175719598
PF3D7_1103800;0.0483206395;-0.5396278121;0.5433285334;-0.3993038208;0.8066889042;-0.4501597105
PF3D7_1103900;-0.816945811;0.170889211;0.10168697;-0.340297788;0.802485375;-0.571918724
PF3D7_1104000;0.32286541;0.260850115;-0.038648312;0.2004780685;-0.7723539195;0.120588638
PF3D7_1104100;0.127211897;0.170058697;-0.094381146;-0.031325404;-0.67128864;0.109601873
PF3D7_1104200;0.1481577156;0.2419213686;-0.4949845098;0.0114043266;-0.8033841848;-0.234979462
PF3D7_1104300;0.3578598385;-0.8240701575;0.517658465;-0.831561489;0.08726036925;-0.70822344525
PF3D7_1104400;-0.000796727999999997;-0.0221377685;0.4288200895;-0.1587123595;-0.051733898;0.324303385
PF3D7_1104600;0.909543365;0.109290423;0.451223236;-0.191838075;0.219277608;-0.094316723
PF3D7_1104800;0.9804646925;0.744297914;0.3621148925;0.951284373;-0.2851100315;1.3252923805
PF3D7_1104900;-2.166599913;-1.3958578294;-0.4811569518;-1.3534474244;1.5635255798;-1.9336620806
PF3D7_1105200;0.335483479;0.159443389;0.1606618495;0.173863991;0.229831272;0.323930572
PF3D7_1105300;0.06789481;0.286539319;0.268531903666667;-0.480401028;0.252391640666667;0.509930968333333
PF3D7_1105400;0.877570642;0.550019294;0.039169771;0.452780609;-0.688931919;0.975788978
PF3D7_1105500;-0.742318733;-1.02051084;0.188923675;-1.032931029;0.528434414;-0.771021939
PF3D7_1105600;0.0884834883333333;0.280116072666667;-0.774835282666667;0.685488326;-1.65163907266667;0.774988957
PF3D7_1105700;-0.084410041;0.446948835;-0.4466509575;0.292905872;-0.5732243065;-0.1482260535
PF3D7_1105800;0.686381429;0.040247852;0.688830423;0.177243894;0.250270932;0.812205559
PF3D7_1106000;0.6748996505;0.671269783;0.0681790295;0.724069;-0.4136736595;0.815869744
PF3D7_1106100;-0.390802024;-1.112468234;0.816132633;-1.020436144;0.095484621;-0.8067133
PF3D7_1106200;0.1797736285;-0.837766749;0.664204347;-0.7193209995;0.5864411985;-0.0822470075
PF3D7_1106300;-0.635859926;-0.399797230666667;0.555688387;-0.166468385666667;0.108317736666667;0.522731772333333
PF3D7_1106400;-0.540392096;-0.61015062;0.335469439;-1.006685092;0.436539759;-0.719142597
PF3D7_1106500;0.349968939333333;0.0717315495;-0.2205826175;0.144975231666667;-0.42180296;0.0563771103333333
PF3D7_1106600;0.1844508775;-0.532518685;0.26123851225;-0.2663519865;0.182788413;0.18986507225
PF3D7_1106700;0.48758157;0.535090481;0.0532011453333333;0.631853186333333;-0.137486352666667;0.559549691666667
PF3D7_1106800;0.52254541625;0.5795581292;0.1213198038;0.2518546054;0.3492123884;-0.0643680934
PF3D7_1106900;1.052166264;0.399963014;0.371054779;0.088410358;0.040273211;0.355924592
PF3D7_1107000;1.424045811;1.810108404;0.321421855;1.561815179;-0.40641883;1.312907546
PF3D7_1107100;-0.7424183825;-0.7526429145;0.6234347045;-1.0247801405;0.550380296;-1.3312759225
PF3D7_1107200;-0.0859379203333333;-0.550421952333333;0.182121426666667;-0.421777350666667;0.0766312153333333;-0.272075835666667
PF3D7_1107300;0.1435241655;0.2344972614;-0.5077244455;-0.0037843905;-0.6233905879;-0.3884438734
PF3D7_1107400;0.751344529;0.054572504;0.696928645;0.191207836;-0.154796304;0.406727632
PF3D7_1107500;0.071549846;0.389255108;-0.229478146;0.435220657;-0.798855636;0.842335508
PF3D7_1107600;1.046771232;1.094883068;-0.200183477;0.477202700333333;-0.0873947845;0.148905551
PF3D7_1107700;0.20948837;-0.060532773;-0.0140361205;-0.1851062715;-0.379494793;0.0049015925
PF3D7_1107800;0.137381304;-0.177499606714286;-0.512697278;-0.286405330285714;0.210775305571429;-0.459259072142857
PF3D7_1107900;0.2465053456;0.5124951428;0.3374532555;0.4805098035;-0.3893364535;0.315515625
PF3D7_1108000;-0.0685168715;0.5457207135;-0.7407273555;0.2493532755;-0.3258510705;-0.229883682
PF3D7_1108100;-1.3784645985;-0.52439133525;-0.25785193075;-0.54359652225;1.01345047125;-0.79915868
PF3D7_1108200;0.539249124;0.767216433;-0.035433737;1.125914989;-0.094881366;1.166926677
PF3D7_1108300;0.108734514;0.558391341;0.392711622;0.564558311;0.578665517;0.810574837
PF3D7_1108400;1.394480455;0.793446334;0.177417948;0.941362214;-0.84157082;1.04909773
PF3D7_1108500;0.278949497;-0.776022551;0.19050475;-0.577605233;0.54243504;-1.782213649
PF3D7_1108600;-0.603802707;-1.043732659;0.283377206;-0.835873475;0.177015978;-0.715406931
PF3D7_1108700;1.1299016555;0.605828626;0.362599285;0.949772567;-0.3260471175;0.667744199
PF3D7_1108800;1.658448623;1.571847836;-0.346871197;1.896420489;-0.579405065;1.990989057
PF3D7_1108900;0.7718962535;1.088686715;-0.4653826785;1.2312982285;-0.650940449;1.1720693155
PF3D7_1109100;0.78927957;1.1202612482;-0.6457761522;1.0251244284;-0.5620900284;1.2444397102
PF3D7_1109200;0.4956835925;0.639820996;-0.5833519205;0.726668152;-0.252300628;0.653569938
PF3D7_1109400;0.5282220655;0.203063677;-0.205486524;0.4738242885;-1.4341307565;0.827919493
PF3D7_1109900;-0.13349548;-0.189349684;-0.475116463;0.064076511;-0.928014059;0.277312002
PF3D7_1110000;0.046229259;0.287032253;-0.27257615;0.52640104;-0.306964748;0.878770511
PF3D7_1110100;-0.296509395666667;0.120440393333333;0.117875560666667;0.282577651666667;-0.129278348333333;0.177298563
PF3D7_1110200;0.13116947225;0.36035588025;-0.00486585025;0.2106242435;-0.42794524575;-0.177410681
PF3D7_1110300;-0.116944416;-0.259809397;0.131373016;-0.276957776;-0.617167938;-0.058094254
PF3D7_1110400;0.233967291;0.2547910104;-0.24442866;0.1314047344;-0.6335998534;-0.2400244604
PF3D7_1110500;0.882728891333333;0.0608642646666666;0.855633449666667;0.370203508333333;0.339302153;0.442496961
PF3D7_1110600;-0.024645981;-1.169129723;0.775969004;-1.212167155;0.557780732;-0.1496758
PF3D7_1110700;-0.804090888;-0.906665127;0.4276806415;-0.987885471;1.0700837725;-0.743988212
PF3D7_1110800;-0.338303219;-0.114902679;0.311339156;-0.312396459;-0.243949478;-0.393105227
PF3D7_1110900;-0.30497006;0.0340697415;-0.1752387335;-0.2106596455;-0.1734676205;0.041448476
PF3D7_1111000;0.375329245;0.7784793285;-0.5439580115;0.852199822;-0.2648078565;0.9466308915
PF3D7_1111100;-0.526845274;-1.793069913;0.067188661;-1.212803672;0.086485676;-0.688436721
PF3D7_1111200;0.2484486495;0.4506787875;-0.34275647;0.2684568015;-0.7147718975;0.353616945
PF3D7_1111300;0.571485143;0.47603276;0.575393386;0.398399142;0.570360082;0.511089223
PF3D7_1111400;0.013717633;-0.949558135;0.725025965;-1.029442796;-0.009958171;-0.567968871
PF3D7_1111500;-0.238006888;-1.032378796;0.56353016;-0.661796091;-0.178189028;-0.476375804
PF3D7_1111600;0.171620926666667;-0.1119534485;0.7525607225;-0.055268438;-0.827287149;-0.2243847825
PF3D7_1111700;0.567442097666667;0.865966966333333;-0.469426865333333;0.851306343666667;0.0085356145;0.903880237333333
PF3D7_1111800;-0.01053646;0.264717056;0.1233908;0.077266859;0.01666942;-0.111297824
PF3D7_1111900;-0.220491627;-0.612088365;0.494906871;-0.418494566;0.290657553;-0.2845465
PF3D7_1112000;0.099027201;0.221507252;0.194327692;0.167730364;-0.016640586;0.672426182
PF3D7_1112100;0.087105029;-0.41020725;0.004389567;-0.526765269571429;0.452580182714286;-0.718926688666667
PF3D7_1112200;0.160260997;0.038767511;0.771089956;0.278532944;0.76835231;0.27311246
PF3D7_1112300;-0.076214878;-0.720680922;0.639586919666667;-0.438732372;0.635693639666667;-0.016999969
PF3D7_1112400;1.087906125;-0.518020107;1.020676159;0.020817304;-0.284802331;0.985036909
PF3D7_1112500;-0.116450443;-0.351533649;-0.512692772;-0.058286219;-1.011612052;0.08080221
PF3D7_1112600;-0.8265750675;-1.251587295;-0.1019435265;-0.853635244;0.4082536355;-1.086224132
PF3D7_1112700;-0.2535318435;0.002225163;0.563649582;-0.265475578666667;0.238937499;-0.211069443
PF3D7_1112800;-0.186967243;0.3627097625;-0.231912838;0.1596447975;0.560436529;-0.0368873455
PF3D7_1112900;-0.6096356825;-0.6464784995;-0.3040871515;-0.521583076;0.098635303;-0.674271827
PF3D7_1113000;-1.302032271;-1.23550316025;0.2773859435625;-1.133617999125;0.8871649975625;-1.3039389908125
PF3D7_1113100;-0.540367475;-0.3265344;-0.459846332;-0.43189739;0.02089065;-0.137499345
PF3D7_1113200;0.683269883;0.385849728;0.380458738;0.728484661;0.208686752;0.637244375
PF3D7_1113300;-0.669929114;-1.172385909;0.961111311;-0.982957201;1.009906635;-0.623193433
PF3D7_1113400;0.255432908;-0.4607258;-0.113386108;-0.425398839;-0.2920399655;-0.0122515745
PF3D7_1113500;0.132564604;0.5391995655;-0.323914867;0.7587375595;-0.4128052325;0.804752227
PF3D7_1113600;-0.2822118225;0.444658285;-0.048656087;0.6274502545;-0.089960889;0.62073155
PF3D7_1113700;-0.049211345;-0.050780986;-0.120951003;-0.0521888845;-0.5700685785;0.6187168825
PF3D7_1113800;-0.428479726;-0.9614534005;1.011889687;-0.814338024;0.837871097;-0.4635377205
PF3D7_1114000;0.249572179;0.829154218;0.138189363;0.651655732;-0.484254072;0.247967911
PF3D7_1114200;0.6450099825;0.922951121;-0.7579233205;0.6859867305;-0.5522705;0.9161696835
PF3D7_1114400;0.2403047465;-0.616716561;0.0740519415;-0.5712145965;0.0148673955;0.3233943815
PF3D7_1114500;-0.0396435755;-0.7683603085;1.392626651;-0.3877628225;0.8747007415;0.088706579
PF3D7_1114700;-0.0739363135;-0.180759294;0.1022280345;-0.361806369;-0.252867561;-0.2003017745
PF3D7_1114800;0.290847596;-0.441539592;0.120104009;0.070804233;0.297999803;-0.286772826
PF3D7_1114900;-0.988750636285714;-0.574458533857143;0.217810846;-0.834869284666667;0.683639735;-1.28185954785714
PF3D7_1115000;-0.646122058;-1.73031412;0.232354997;-1.75857362;0.064090031;-1.05174201
PF3D7_1115100;0.932562609;1.348616358;-0.446386207;1.193560883;-0.054990021;1.263879546
PF3D7_1115200;-0.635003466666667;0.143313029333333;0.027779261;0.116715345;-0.300131185666667;0.219837412333333
PF3D7_1115400;-0.3366471185;-0.556767014;0.067666579;-0.6921558765;-0.149093388;-0.615034281
PF3D7_1115500;-0.2085957975;-0.524361207;0.601368782;-0.655010793;0.470053653;-0.828342838
PF3D7_1115600;0.409045345;-0.291084594;0.052359182;-0.195514566;-0.480712188;-0.217830196
PF3D7_1115800;-0.969397095;-0.094580969;-0.837315843;-0.395591867;0.4967309;-0.773157402
PF3D7_1115900;-1.044813504;-0.275944555;0.793559851;-0.556268012;0.992753542;-0.645045809
PF3D7_1116000;-1.4629197575;-1.34957129825;0.7072585155;-1.074898385;1.33072303275;-1.42472584625
PF3D7_1116100;-1.09695511366667;-1.66566075166667;-0.050826879;-1.59518036333333;0.6439325845;-1.43223715233333
PF3D7_1116200;0.82540913;1.899503351;-0.522740835;1.954103643;-0.535811197;1.534311484
PF3D7_1116300;0.365891077;1.508556908;0.286215195;1.355210764;0.172178713;1.455506188
PF3D7_1116400;0.200852383;0.2936848255;-0.1121109705;-0.00109549849999999;-0.580809113;-0.2242204985
PF3D7_1116500;0.3496089745;-0.4612025465;0.8667331045;0.0627709915;0.9011786675;0.3035307905
PF3D7_1116600;0.624315990333333;-0.026073504;0.668317323666667;0.214190624666667;0.252488339;0.3490518
PF3D7_1116700;0.380318754;-0.150852034;-0.1899975325;-0.2435280715;-0.735764328;-0.121710213
PF3D7_1116800;-0.081595941;0.212222184666667;-1.163585813;0.323661098666667;-0.812055118333333;0.186578473
PF3D7_1117000;0.166552972;-0.683056027;0.694218264;-0.422034881333333;0.107557522666667;-0.503373382666667
PF3D7_1117100;-0.4750627795;-1.2134343705;0.8962306425;-1.060679962;0.86622327;-0.7501995605
PF3D7_1117200;0.05365553275;0.526852582666667;-0.3324641585;0.0757795516666667;0.292678203;0.113662479666667
PF3D7_1117300;-0.414720023;0.195443616;0.374332574;0.478948737;0.322657355;0.503185233
PF3D7_1117400;-0.2157381875;-0.186506424;0.409985893;-0.23799731;0.800398767;-0.19541737
PF3D7_1117500;0.1427398035;-0.6332520875;0.326184658;-0.383814426;0.3026830685;0.18618378
PF3D7_1117600;-0.197556543;-1.001340276;0.614453311;-0.921638882;0.003327568;-0.19670286
PF3D7_1117700;-0.764323715;-0.941850611;-0.259375738;-0.871579545;0.129787767;-0.78146581
PF3D7_1117800;0.257010467333333;0.455955488666667;0.186902951;0.539136998;0.0692864036666667;0.241024018333333
PF3D7_1117900;-0.4333164014;-0.0708601714;0.3741802424;-0.1183178822;0.4047733294;-0.2695877028
PF3D7_1118000;-0.423496884;-0.491776689;0.721606403;-0.408959469;0.70450966;-0.399380674
PF3D7_1118100;0.429775204;0.212418158;0.542226147;0.183355562;-0.031283428;0.370464368
PF3D7_1118200;0.849419124333333;-0.413569406666667;0.0720248506666667;-0.220142821;-0.663726888666667;0.0445173663333333
PF3D7_1118300;0.2562306362;0.353182319;-0.1570627576;0.4714352076;-0.7090762998;0.0430235992
PF3D7_1118400;-0.18713334;-0.3796507;0.624685974;0.088319899;-0.375320315;0.382968662
PF3D7_1118500;0.015771675;-0.147836384;-0.4390111855;-0.131147854;-0.568377609;-0.057832068
PF3D7_1118600;0.3198825635;0.471578332;-0.2688934;0.3013911445;0.1071086835;0.171702716
PF3D7_1118700;-0.692016085;-0.431925122;0.1736584065;-0.8116926475;0.705114347;-0.7662552735
PF3D7_1118800;-0.2626361155;0.0033386095;0.4308853445;-0.013632927;0.434216943;-0.182031016
PF3D7_1118900;-0.411117442;0.553113926;0.308088275;0.386271248;-0.631294403;0.353661838
PF3D7_1119000;0.0437752;-0.8239713045;0.805160301;-0.412535906;0.585075743;0.1840441735
PF3D7_1119100;0.424838274;-0.143201324;0.248993533;-0.02376846;-0.633198474;0.620767344
PF3D7_1119200;-0.180536395;0.31859766;-0.945890016;-0.01445145;-0.718039482;0.258487946
PF3D7_1119300;-0.43815947;0.029296701;-0.106119732;0.078326226;-0.078943139;0.121160335
PF3D7_1119400;0.0345992085714286;0.342049983857143;0.0164408647142857;0.328735259142857;-0.379950389714286;0.219512100857143
PF3D7_1119500;0.740245045;0.7558670385;0.7541907475;0.8337255015;0.4500407705;0.8105051935
PF3D7_1119600;0.819762526666667;0.501177574;0.0334363776666667;0.645745805666667;-0.684957285333333;0.821696326
PF3D7_1119700;-0.385315146;0.219162086;0.577815045;0.075696676;0.983164396;0.045120988
PF3D7_1119800;-0.285107079;-0.434425833;-0.732685824;-0.45878195;-1.331472814;-0.148162972
PF3D7_1119900;0.0644008296;0.8151313002;-0.3661974826;0.7577535672;-0.7243269498;0.179365687
PF3D7_1120000;0.27413481875;0.33763488925;-0.88138864975;0.080305761;-0.88212847975;0.02511505375
PF3D7_1120100;-0.3725890525;-0.5050782525;-0.6122015775;-0.232517765;-0.9240693865;0.038162999
PF3D7_1120200;-0.160917257;-0.451692984;0.822030653;-0.156718532;0.589972654;0.143460238
PF3D7_1120300;0.4509770335;0.2333055425;0.6137157775;0.137510211;-0.26862212;0.359771168
PF3D7_1120400;-0.556745974;0.130290565;-0.8315679495;0.3559860555;-0.716453274;0.3738651905
PF3D7_1120500;0.109503158666667;-0.179965951;-0.0110916963333333;0.109234525;-0.087851342;0.533340796
PF3D7_1120600;0.018732555125;-0.065158090375;-0.1964088335;-0.212667447625;-0.01696231575;-0.0142816805714286
PF3D7_1120700;0.043780217;0.332728839;-0.262491772;0.49061569575;-0.1615397425;0.368871021
PF3D7_1120800;0.292277859;-0.58958976;0.960875389;-0.240826642;0.292201415;0.160461396
PF3D7_1120900;-0.12470747;-0.439881057;1.016678135;-0.362269781;0.399200255;-0.024920078
PF3D7_1121000;-0.073864556;-0.119290723;1.202631028;0.194649649;1.131606778;-0.030708595
PF3D7_1121100;-0.4097440344;0.3047028696;-0.5602417756;0.022570791;-0.1837731976;-0.3384812526
PF3D7_1121200;-0.200624461;-0.578726671;1.071911296;-0.578833073;1.182565699;-0.225879785
PF3D7_1121300;-0.3872509042;-1.398483122;0.6938058374;-1.4653501482;0.0115005942;-1.4464804425
PF3D7_1121400;0.7242201745;-0.136407561;0.5876675755;0.356671869;-0.192199256;0.1248826905
PF3D7_1121500;0.492009409;-0.552921878;0.4795081775;-0.68653399;0.0883626;0.0144889345
PF3D7_1121600;0.549895094;-0.461436661;0.482202012;0.025355412;0.289640926;0.289578722
PF3D7_1121700;0.168947239;0.133412222;-0.347807804333333;0.0390616103333333;-0.950024506666667;-0.160947062
PF3D7_1121800;0.108892989;0.363227456;-0.064213258;0.5721580245;-0.014588943;0.584077574
PF3D7_1121900;-0.8405656265;-1.9505988355;0.711073309;-2.0586347135;0.141687462;-1.6911949725
PF3D7_1122000;0.699516388;-0.411899604;0.048502477;-0.114630139;-0.510583882;0.8169849095
PF3D7_1122100;0.2410379165;-0.0924073765;0.6383450555;-0.194202859;0.4857056245;0.0990890855
PF3D7_1122200;-0.21221881;0.6141436955;-0.436152635;0.5452103555;-0.835562971;0.578750517
PF3D7_1122300;-0.5129229915;0.404052655;0.2051739595;0.195972087;-0.1828911175;0.12786394
PF3D7_1122400;0.360816521;0.239885625666667;-0.128877071666667;0.266964437666667;-0.443546513;0.343456955666667
PF3D7_1122500;-0.110474551833333;-0.915300889;0.247689863833333;-0.981298222833333;0.163446580833333;-0.709869782
PF3D7_1122600;-0.179192368666667;0.0306960276666667;0.2307994025;-0.0382297642;0.340829654333333;-0.3901140124
PF3D7_1122700;-0.998445726;-1.012822033;1.119180266;-1.628074705;0.790468931;-1.878730319
PF3D7_1122800;-0.3616645002;0.5886375506;-0.4997861248;0.1215580666;-0.3014794716;-0.0401076286
PF3D7_1122900;0.619703762875;0.575429025;-0.244485939666667;0.710599041625;0.211349302666667;0.487756512375
PF3D7_1123000;-0.115037797142857;0.150084349571429;-0.422129334;-0.0422238884285714;-0.0917397462857143;0.007102591
