;variable;relative_importance;scaled_importance;percentage
1023;PF10_0285;0,011932229;0,023442415;0,000263516
1024;PFL0830w;0,011929358;0,023436775;0,000263452
1025;PF14_0543;0,011927678;0,023433475;0,000263415
1026;PFF1450w;0,011926846;0,02343184;0,000263397
1027;PF14_0421;0,011922529;0,023423358;0,000263302
1028;PF13_0338;0,011920846;0,023420053;0,000263265
1029;PF14_0493;0,011919802;0,023418002;0,000263241
1030;MAL8P1.141;0,011917388;0,023413259;0,000263188
1031;PFB0175c;0,011913271;0,023405171;0,000263097
1032;PFB0905c;0,011910812;0,023400339;0,000263043
1033;PF10_0266;0,011905481;0,023389867;0,000262925
1034;PFL0200c;0,011900622;0,02338032;0,000262818
1035;PFF1260c;0,011900391;0,023379866;0,000262813
1036;PF08_0115;0,01189732;0,023373833;0,000262745
1037;PFL1270w;0,011897225;0,023373646;0,000262743
1038;PF14_0252;0,011874105;0,023328224;0,000262232
1039;PFE0625w;0,011871509;0,023323124;0,000262175
1040;PFE0375w;0,011865982;0,023312265;0,000262053
1041;PFB0285c;0,011861896;0,023304238;0,000261963
1042;PFE0800w;0,011860791;0,023302066;0,000261938
1043;PFF0885w;0,011859264;0,023299066;0,000261905
1044;PFD0115c;0,011853026;0,023286812;0,000261767
1045;PF13_0286;0,011845438;0,023271904;0,000261599
1046;PFA0435w;0,011845381;0,023271791;0,000261598
1047;PFA0140c;0,01184468;0,023270414;0,000261582
1048;PF11_0232;0,011843326;0,023267754;0,000261553
1049;PF11_0139;0,011842632;0,023266391;0,000261537
1050;PFL1940w;0,011838429;0,023258134;0,000261444
1051;PF13_0277;0,011837161;0,023255643;0,000261416
1052;PF11_0247;0,011834775;0,023250956;0,000261364
1053;PF07_0079;0,011832276;0,023246044;0,000261308
1054;PF08_0044;0,011829631;0,023240849;0,00026125
1055;PF11_0347;0,011825446;0,023232627;0,000261158
1056;PF08_0029;0,011816892;0,02321582;0,000260969
1057;PFF0285c;0,011815245;0,023212585;0,000260932
1058;MAL13P1.78;0,011813221;0,023208609;0,000260888
1059;PFC0315c;0,011808061;0,023198472;0,000260774
1060;MAL8P1.21;0,01180415;0,023190787;0,000260687
1061;PF11_0052;0,01180081;0,023184225;0,000260614
1062;PF11_0295;0,01178822;0,023159491;0,000260336
1063;PF14_0258;0,011787827;0,023158719;0,000260327
1064;PFA0660w;0,011782774;0,023148792;0,000260215
1065;PFI0490c;0,011781131;0,023145564;0,000260179
1066;MAL8P1.24;0,011778773;0,023140932;0,000260127
1067;PFL2395c;0,011778447;0,023140291;0,00026012
1068;MAL13P1.63;0,011778171;0,023139748;0,000260114
1069;PFD0835c;0,011777613;0,023138653;0,000260101
1070;PF14_0450;0,011777092;0,023137629;0,00026009
1071;PFD0595w;0,011776939;0,023137329;0,000260086
1072;PF07_0019;0,011762177;0,023108327;0,00025976
1073;MAL8P1.84;0,011759976;0,023104002;0,000259712
1074;MAL13P1.349;0,01175755;0,023099235;0,000259658
1075;PFL0890c;0,011753696;0,023091665;0,000259573
1076;PFE0835w;0,011751876;0,023088089;0,000259533
1077;PFB0279w;0,011751355;0,023087065;0,000259521
1078;PFC0975c;0,011750643;0,023085666;0,000259506
1079;PFL0040c;0,011748757;0,023081962;0,000259464
1080;PFI1620c;0,011743611;0,023071851;0,00025935
1081;PFE0815w;0,01174066;0,023066054;0,000259285
1082;PF14_0606;0,011733993;0,023052956;0,000259138
1083;PFL0565w;0,011732719;0,023050452;0,00025911
1084;PF13_0174;0,011730562;0,023046214;0,000259062
1085;MAL7P1.84;0,01173043;0,023045955;0,000259059
1086;PFL1820w;0,011726307;0,023037855;0,000258968
1087;PF14_0706;0,011721252;0,023027924;0,000258857
1088;PF11_0225;0,011721144;0,023027713;0,000258854
1089;PFE0605c;0,011720236;0,023025927;0,000258834
1090;PF11_0181;0,011709786;0,023005398;0,000258603
1091;PFD1090c;0,011709421;0,02300468;0,000258595
1092;PFA0220w;0,011706312;0,022998572;0,000258527
1093;PFL2465c;0,011703999;0,022994028;0,000258476
1094;PFL0210c;0,011701264;0,022988656;0,000258415
1095;PFL1475w;0,011696809;0,022979902;0,000258317
1096;PFL0170w;0,011696237;0,022978779;0,000258304
1097;PF13_0315;0,011696051;0,022978414;0,0002583
1098;PF13_0342;0,011665257;0,022917915;0,00025762
1099;PFL1120c;0,011662612;0,022912717;0,000257562
1100;PFI1240c;0,011657246;0,022902175;0,000257443
1101;PFD0950w;0,011630871;0,022850358;0,000256861
1102;MAL8P1.34;0,011625224;0,022839264;0,000256736
1103;PF13_0235;0,011624289;0,022837427;0,000256715
1104;PFD0735c;0,011623381;0,022835644;0,000256695
1105;PF13_0228;0,011623076;0,022835044;0,000256688
1106;PF14_0675;0,01161579;0,022820731;0,000256528
1107;PF11_0069;0,011615315;0,022819797;0,000256517
1108;PFB0550w;0,011614295;0,022817793;0,000256495
1109;PF13_0271;0,011611243;0,022811797;0,000256427
1110;PFE1530c;0,011609985;0,022809325;0,000256399
1111;PF11_0342;0,011608462;0,022806334;0,000256366
1112;PFE0980c;0,011605588;0,022800688;0,000256302
1113;MAL7P1.31;0,011603003;0,022795609;0,000256245
1114;PF11_0485;0,011597766;0,02278532;0,000256129
1115;PFF1085c;0,011597027;0,022783868;0,000256113
1116;PF11_0314;0,011595351;0,022780574;0,000256076
1117;PF14_0547;0,0115916;0,022773206;0,000255993
1118;PF14_0068;0,011587551;0,022765251;0,000255904
1119;PFL0765w;0,011586042;0,022762287;0,000255871
1120;PFF0750w;0,011584806;0,022759859;0,000255843
1121;PF14_0035;0,011582399;0,02275513;0,00025579
1122;PF10_0179;0,011572505;0,022735692;0,000255572
1123;PFI1275w;0,011570709;0,022732162;0,000255532
1124;PFL0685w;0,011557295;0,02270581;0,000255236
1125;PF11_0245;0,011553705;0,022698756;0,000255156
1126;PFA0390w;0,011552759;0,022696897;0,000255136
1127;PF14_0255;0,01154937;0,022690239;0,000255061
1128;PF07_0068;0,011549088;0,022689685;0,000255054
1129;PF11_0218;0,011545402;0,022682444;0,000254973
1130;PFF1270c;0,01153893;0,022669728;0,00025483
1131;PFF0820w;0,011538537;0,022668957;0,000254821
1132;PF11_0120;0,011535364;0,022662723;0,000254751
1133;PFE1255w;0,011533926;0,022659899;0,00025472
1134;PF10_0089;0,011531825;0,022655771;0,000254673
1135;MAL13P1.93;0,01152776;0,022647785;0,000254583
1136;PFI1000w;0,011527652;0,022647571;0,000254581
1137;PF14_0274;0,011523283;0,022638989;0,000254485
1138;PF10_0016;0,011518585;0,022629758;0,000254381
1139;PF08_0094;0,011515224;0,022623156;0,000254307
1140;PF08_0096;0,011514842;0,022622405;0,000254298
1141;PF14_0096;0,011514669;0,022622065;0,000254294
1142;PF11_0260;0,011511537;0,022615912;0,000254225
1143;PFD0285c;0,011508067;0,022609095;0,000254149
1144;PF11_0191;0,011507495;0,022607971;0,000254136
1145;PF13_0135;0,01150699;0,022606978;0,000254125
1146;PF07_0053;0,011505284;0,022603626;0,000254087
1147;PFL0865w;0,011503235;0,022599602;0,000254042
1148;PFI0555c;0,011502883;0,02259891;0,000254034
1149;PF13_0017;0,011501672;0,02259653;0,000254007
1150;PF11_0183;0,011501433;0,022596061;0,000254002
1151;PFC0770c;0,011494191;0,022581833;0,000253842
1152;PFL2435w;0,011480093;0,022554136;0,000253531
1153;PFE0390w;0,011477699;0,022549432;0,000253478
1154;PF11_0272;0,011474282;0,022542719;0,000253402
1155;PFC0600w;0,011468357;0,022531079;0,000253272
1156;PFA0170c;0,011467555;0,022529504;0,000253254
1157;PF07_0064;0,011454868;0,022504579;0,000252974
1158;PF10_0126;0,011448295;0,022491664;0,000252829
1159;PF08_0049;0,011441458;0,022478232;0,000252678
1160;PFE0150c;0,011435388;0,022466307;0,000252543
1161;PF11_0315;0,011433544;0,022462684;0,000252503
1162;PFD1060w;0,011432434;0,022460504;0,000252478
1163;PFB0650w;0,011427101;0,022450026;0,00025236
1164;PFL1665c;0,011426275;0,022448404;0,000252342
1165;PFB0555c;0,011407466;0,022411452;0,000251927
1166;MAL8P1.17;0,011405196;0,022406991;0,000251877
1167;PFA0310c;0,01140474;0,022406094;0,000251867
1168;PF14_0232;0,011397632;0,02239213;0,00025171
1169;PF14_0610;0,011396508;0,022389923;0,000251685
1170;PFA0295c;0,011394654;0,02238628;0,000251644
1171;PF11_0256;0,011394311;0,022385606;0,000251636
1172;PF13_0154;0,011393873;0,022384745;0,000251627
1173;PFL0435w;0,011385189;0,022367684;0,000251435
1174;PF14_0354;0,011384748;0,022366819;0,000251425
1175;PF13_0175;0,011383993;0,022365335;0,000251408
1176;PF14_0520;0,01138059;0,02235865;0,000251333
1177;PFA0430c;0,011380441;0,022358357;0,00025133
1178;PF14_0549;0,011375452;0,022348555;0,00025122
1179;PF08_0130;0,011374188;0,022346071;0,000251192
1180;PF14_0115;0,011372883;0,022343508;0,000251163
1181;PF13_0143;0,011369461;0,022336786;0,000251088
1182;PF07_0120;0,011369313;0,022336495;0,000251084
1183;PFI0325c;0,011369038;0,022335955;0,000251078
1184;PFC0250c;0,011365596;0,022329192;0,000251002
1185;PF11_0201;0,011361832;0,022321798;0,000250919
1186;PFD0305c;0,011361494;0,022321134;0,000250912
1187;MAL8P1.157;0,011358828;0,022315894;0,000250853
1188;PF11_0317;0,011346858;0,022292378;0,000250588
1189;PFL1020w;0,011337557;0,022274104;0,000250383
1190;PFL1115w;0,011323037;0,022245579;0,000250062
1191;PFF1485w;0,011319353;0,022238342;0,000249981
1192;PFD0225w;0,011319059;0,022237764;0,000249974
1193;PFB0580w;0,011309854;0,022219679;0,000249771
1194;PFB0920w;0,011309832;0,022219635;0,000249771
1195;PFF1095w;0,011303568;0,02220733;0,000249632
1196;PFC0325c;0,011294698;0,022189904;0,000249436
1197;PFE1340w;0,011291536;0,022183691;0,000249367
1198;PF14_0223;0,011287964;0,022176673;0,000249288
1199;PF08_0095;0,011287509;0,02217578;0,000249278
1200;PF14_0648;0,011287487;0,022175737;0,000249277
1201;MAL8P1.52;0,011286956;0,022174694;0,000249265
1202;PF14_0294;0,011286047;0,022172907;0,000249245
1203;PF10_0047;0,01127739;0,0221559;0,000249054
1204;MAL13P1.184;0,011248639;0,022099415;0,000248419
1205;MAL13P1.73;0,011243437;0,022089194;0,000248304
1206;PFE1045c;0,0112421;0,022086568;0,000248275
1207;PF11_0488;0,011234464;0,022071566;0,000248106
1208;PFI0610w;0,011220342;0,022043822;0,000247794
1209;PF13_0339;0,011220119;0,022043384;0,000247789
1210;PF14_0533;0,011218621;0,02204044;0,000247756
1211;PF11_0436;0,011212819;0,022029041;0,000247628
1212;PF10_0380;0,011212795;0,022028994;0,000247628
1213;PFL0530c;0,011211409;0,022026271;0,000247597
1214;PF14_0571;0,011209164;0,02202186;0,000247547
1215;PFC0335c;0,011207557;0,022018703;0,000247512
1216;PFL0225c;0,01120168;0,022007158;0,000247382
1217;PF14_0031;0,01119439;0,021992836;0,000247221
1218;PFD0460c;0,011187098;0,02197851;0,00024706
1219;PFE0355c;0,011185941;0,021976235;0,000247035
1220;PF13_0242;0,011180245;0,021965046;0,000246909
1221;PF10_0173;0,011173148;0,021951102;0,000246752
1222;PFI0480w;0,011168052;0,02194109;0,00024664
1223;PF11_0459;0,011164004;0,021933137;0,00024655
1224;PFF0590c;0,011159798;0,021924874;0,000246457
1225;PF11_0465;0,011159559;0,021924406;0,000246452
1226;PF10_0054;0,011159445;0,021924181;0,000246449
1227;PFA0555c;0,011155194;0,02191583;0,000246356
1228;PF11_0195;0,011148175;0,021902039;0,000246201
1229;MAL7P1.163;0,011142507;0,021890904;0,000246075
1230;PFI1040c;0,011133972;0,021874135;0,000245887
1231;PFC0765c;0,011131948;0,021870159;0,000245842
1232;PF14_0691;0,011131513;0,021869306;0,000245833
1233;PF13_0129;0,011123688;0,021853932;0,00024566
1234;PFA0375c;0,011120605;0,021847875;0,000245592
1235;PF10_0143;0,011110554;0,021828128;0,00024537
1236;PFL1530w;0,011103799;0,021814858;0,000245221
1237;PFC0395w;0,011102813;0,021812921;0,000245199
1238;PF14_0412;0,011102542;0,021812389;0,000245193
1239;PF10_0151;0,011102263;0,02181184;0,000245187
1240;MAL13P1.239;0,0111011;0,021809555;0,000245161
1241;PFC0900w;0,011098523;0,021804492;0,000245104
1242;PFE0225w;0,01109464;0,021796862;0,000245018
1243;PFA0405w;0,011094133;0,021795866;0,000245007
1244;PFI0370c;0,011089988;0,021787723;0,000244916
1245;PF10_0086;0,011088464;0,021784729;0,000244882
1246;PF07_0067;0,011086115;0,021780115;0,00024483
1247;PFE0090w;0,011085256;0,021778428;0,000244811
1248;PF10_0058;0,011080708;0,021769491;0,000244711
1249;PF14_0017;0,011063561;0,021735804;0,000244332
1250;PF08_0092;0,011062175;0,021733082;0,000244301
1251;PFF0100w;0,011060826;0,021730432;0,000244272
1252;PFD0420c;0,011057349;0,021723601;0,000244195
1253;PFC0875w;0,011055051;0,021719085;0,000244144
1254;PFB0675w;0,011052826;0,021714713;0,000244095
1255;PFE0435c;0,01105223;0,021713543;0,000244082
1256;PF08_0042;0,011046515;0,021702315;0,000243955
1257;PFI0160w;0,011031741;0,021673289;0,000243629
1258;PF14_0384;0,011031289;0,021672402;0,000243619
1259;PFF1055c;0,011028183;0,021666299;0,000243551
1260;PFL0660w;0,011026293;0,021662586;0,000243509
1261;PF10_0205;0,01101809;0,02164647;0,000243328
1262;PFF1030w;0,011017643;0,021645593;0,000243318
1263;PFL0520c;0,011014082;0,021638596;0,000243239
1264;PF14_0077;0,011006559;0,021623817;0,000243073
1265;PFI0895c;0,01100202;0,0216149;0,000242973
1266;PF13_0032;0,0109844;0,021580282;0,000242584
1267;PFE0270c;0,01097954;0,021570734;0,000242476
1268;PFL2440w;0,010974114;0,021560075;0,000242357
1269;PFD0160w;0,010973777;0,021559412;0,000242349
1270;PFL1590c;0,010973757;0,021559373;0,000242349
1271;PFL0330c;0,010962123;0,021536515;0,000242092
1272;PF10_0232;0,010948587;0,021509923;0,000241793
1273;MAL13P1.295;0,010948019;0,021508807;0,00024178
1274;PF11_0074;0,010947149;0,021507098;0,000241761
1275;PFI0875w;0,010947085;0,021506973;0,00024176
1276;PFF1015w;0,010943551;0,02150003;0,000241682
1277;PFE0855c;0,010939085;0,021491255;0,000241583
1278;PFD1070w;0,010938648;0,021490398;0,000241573
1279;PFD1165w;0,010934737;0,021482713;0,000241487
1280;PFF1020c;0,010930317;0,02147403;0,000241389
1281;PFL1730c;0,010928316;0,021470098;0,000241345
1282;PF14_0221;0,010927261;0,021468026;0,000241322
1283;MAL13P1.274;0,010926035;0,021465617;0,000241295
1284;MAL13P1.81;0,010926009;0,021465566;0,000241294
1285;PF10_0149;0,010917126;0,021448114;0,000241098
1286;PF10_0130;0,010915295;0,021444517;0,000241058
1287;PFL0290w;0,010913925;0,021441826;0,000241027
1288;PF14_0541;0,010910497;0,02143509;0,000240952
1289;PFI1045w;0,010910022;0,021434157;0,000240941
1290;PFL0050c;0,010907859;0,021429907;0,000240893
1291;MAL7P1.35;0,010895604;0,021405832;0,000240623
1292;PFI0585c;0,010892138;0,021399021;0,000240546
1293;PFI0735c;0,010891015;0,021396815;0,000240521
1294;PFI0750c;0,010890875;0,021396541;0,000240518
1295;PFL1620w;0,010890141;0,021395099;0,000240502
1296;MAL13P1.298;0,010889465;0,02139377;0,000240487
1297;PF14_0637;0,010883445;0,021381944;0,000240354
1298;PF14_0544;0,010877314;0,021369898;0,000240219
1299;PF14_0614;0,010875594;0,021366519;0,000240181
1300;PFL0440c;0,010874852;0,021365061;0,000240164
1301;PF14_0110;0,010872065;0,021359586;0,000240103
1302;PFL1135c;0,010869844;0,021355222;0,000240054
1303;PFL1905w;0,010868617;0,021352812;0,000240027
1304;PFI1120c;0,010862186;0,021340178;0,000239885
1305;PFB0560w;0,010859076;0,021334068;0,000239816
1306;MAL7P1.111;0,010852755;0,021321648;0,000239676
1307;PF13_0047;0,010848125;0,021312553;0,000239574
1308;PF13_0202;0,010840831;0,021298222;0,000239413
1309;PF11_0398;0,010840716;0,021297997;0,000239411
1310;PF11_0079;0,010836017;0,021288764;0,000239307
1311;PFE0155w;0,010834422;0,021285631;0,000239272
1312;PFI1130c;0,010833941;0,021284687;0,000239261
1313;PF14_0192;0,010832872;0,021282587;0,000239237
1314;PF11_0271;0,010830984;0,021278877;0,000239196
1315;PFE1430c;0,010826619;0,021270301;0,000239099
1316;PFF0210w;0,010826354;0,02126978;0,000239093
1317;PF13_0218;0,010820134;0,021257561;0,000238956
1318;PFD1120c;0,010814687;0,021246858;0,000238836
1319;PFD0885c;0,010810542;0,021238715;0,000238744
1320;PF14_0483;0,010800169;0,021218337;0,000238515
1321;PF13_0035;0,010794564;0,021207324;0,000238391
1322;PF11_0316;0,010793335;0,02120491;0,000238364
1323;PFD1095w;0,010790944;0,021200214;0,000238311
1324;PFD0080c;0,010789285;0,021196955;0,000238275
1325;PF10_0227;0,010788369;0,021195154;0,000238254
1326;PF11_0160;0,010787942;0,021194316;0,000238245
1327;PF13_0165;0,010787779;0,021193996;0,000238241
1328;PFL1875w;0,010783524;0,021185634;0,000238147
1329;PF11_0188;0,01078134;0,021181345;0,000238099
1330;PFL0045c;0,010778381;0,02117553;0,000238034
1331;PFL0590c;0,010771768;0,021162538;0,000237888
1332;PF10_0158;0,010766745;0,02115267;0,000237777
1333;PF10_0210;0,010763917;0,021147115;0,000237714
1334;PF14_0501;0,010761804;0,021142963;0,000237668
1335;PF13_0321;0,010754906;0,021129412;0,000237515
1336;PF10_0214;0,010750027;0,021119827;0,000237408
1337;PFF1415c;0,010744216;0,021108409;0,000237279
1338;PFL0740c;0,010743799;0,02110759;0,00023727
1339;MAL7P1.175;0,010738543;0,021097265;0,000237154
1340;PFL1650w;0,010736011;0,02109229;0,000237098
1341;PF10_0314;0,010729767;0,021080024;0,00023696
1342;PF14_0060;0,010725533;0,021071705;0,000236867
1343;MAL13P1.120;0,010723608;0,021067923;0,000236824
1344;PF14_0473;0,010719332;0,021059522;0,00023673
1345;PF08_0127;0,010716481;0,021053921;0,000236667
1346;PFL1130c;0,010711928;0,021044975;0,000236566
1347;MAL7P1.138;0,010709716;0,021040631;0,000236517
1348;MAL13P1.147;0,01070195;0,021025372;0,000236346
1349;PFI0650c;0,010700459;0,021022443;0,000236313
1350;PF11_0051;0,010696634;0,021014929;0,000236229
1351;PF14_0411;0,010689598;0,021001106;0,000236073
1352;PF10_0208;0,010682754;0,02098766;0,000235922
1353;PFF1410c;0,010682274;0,020986716;0,000235911
1354;PF08_0113;0,010681296;0,020984794;0,00023589
1355;PFI1695c;0,010680473;0,020983177;0,000235872
1356;PF10_0312;0,010675847;0,020974091;0,000235769
1357;PF14_0254;0,010664618;0,020952029;0,000235521
1358;PFL1235c;0,010663617;0,020950063;0,000235499
1359;PFI1015w;0,01065819;0,0209394;0,00023538
1360;PF13_0296;0,010655967;0,020935032;0,00023533
1361;PFI0295c;0,010636482;0,020896752;0,0002349
1362;PF11_0362;0,010628285;0,020880649;0,000234719
1363;PF13_0309;0,010621065;0,020866463;0,00023456
1364;PF08_0086;0,010620439;0,020865233;0,000234546
1365;PFF0745c;0,010616105;0,020856719;0,00023445
1366;PF14_0655;0,010612147;0,020848943;0,000234363
1367;PF14_0270;0,010611144;0,020846972;0,000234341
1368;PF13_0232;0,01060729;0,0208394;0,000234255
1369;PFI1430w;0,010605219;0,020835332;0,00023421
1370;MAL7P1.145;0,01059513;0,020815511;0,000233987
1371;PFI1195c;0,010592243;0,020809839;0,000233923
1372;PF10_0328;0,010590802;0,020807008;0,000233891
1373;PFL1715w;0,010590137;0,020805702;0,000233877
1374;MAL8P1.8;0,01058853;0,020802544;0,000233841
1375;PF14_0529;0,010585387;0,02079637;0,000233772
1376;PFB0115w;0,010579825;0,020785442;0,000233649
1377;PF14_0621;0,010575125;0,020776209;0,000233545
1378;PF14_0470;0,010565891;0,020758068;0,000233341
1379;PF10_0075;0,010565119;0,02075655;0,000233324
1380;PFE1265w;0,010557448;0,02074148;0,000233155
1381;MAL7P1.129;0,010556702;0,020740014;0,000233138
1382;PF11_0282;0,010555938;0,020738512;0,000233121
1383;PF14_0658;0,010553864;0,020734438;0,000233076
1384;PF13_0191;0,010549105;0,020725089;0,00023297
1385;PFF0365c;0,010536462;0,02070025;0,000232691
1386;PF08_0038;0,010534171;0,02069575;0,000232641
1387;PFD0245c;0,010534025;0,020695461;0,000232637
1388;PF10_0082;0,010529077;0,020685741;0,000232528
1389;PFB0705w;0,01052804;0,020683704;0,000232505
1390;PF13_0254;0,01052506;0,020677849;0,000232439
1391;PFI0745w;0,010524152;0,020676066;0,000232419
1392;PF13_0176;0,010517913;0,020663807;0,000232282
1393;PFB0190c;0,010512211;0,020652605;0,000232156
1394;PFL0570c;0,01050073;0,02063005;0,000231902
1395;PFL1170w;0,010500297;0,020629198;0,000231893
1396;MAL8P1.11;0,010498878;0,020626412;0,000231861
1397;PFF1445c;0,010497507;0,020623719;0,000231831
1398;PFE0820c;0,010496478;0,020621696;0,000231808
1399;PF08_0019;0,010490545;0,02061004;0,000231677
1400;PFF0490w;0,01048002;0,020589362;0,000231445
1401;PF10_0267;0,010479723;0,020588779;0,000231438
1402;MAL13P1.313;0,010471116;0,020571869;0,000231248
1403;PF13_0302;0,010467245;0,020564263;0,000231163
1404;PF14_0137;0,010464469;0,02055881;0,000231101
1405;PF07_0077;0,010461163;0,020552316;0,000231028
1406;PFC0530w;0,010457217;0,020544562;0,000230941
1407;PFI1325w;0,010451335;0,020533006;0,000230811
1408;PF14_0414;0,010449415;0,020529236;0,000230769
1409;PF14_0431;0,010449352;0,020529111;0,000230767
1410;PFF0125c;0,010442085;0,020514835;0,000230607
1411;PF11_0408;0,010438275;0,020507348;0,000230523
1412;MAL13P1.77;0,010435356;0,020501614;0,000230458
1413;PF13_0293;0,010433954;0,02049886;0,000230427
1414;PFA0285c;0,010431389;0,02049382;0,000230371
1415;PF14_0474;0,010421752;0,020474886;0,000230158
1416;PF10_0240;0,010416652;0,020464868;0,000230045
1417;PF10_0171;0,010416282;0,02046414;0,000230037
1418;PF14_0014;0,010415547;0,020462698;0,000230021
1419;PFI1615w;0,010414005;0,020459667;0,000229987
1420;PF13_0278;0,010409963;0,020451726;0,000229898
1421;PF14_0692;0,010401652;0,020435399;0,000229714
1422;PFD0265w;0,010399047;0,020430281;0,000229657
1423;PFC0230c;0,010384854;0,020402396;0,000229343
1424;PF11_0090;0,010383434;0,020399608;0,000229312
1425;PF14_0120;0,010378302;0,020389524;0,000229198
1426;PF14_0114;0,010376755;0,020386486;0,000229164
1427;PFE1280w;0,010373983;0,020381039;0,000229103
1428;PF14_0712;0,010368481;0,02037023;0,000228982
1429;PF11_0076;0,010356513;0,020346717;0,000228717
1430;PF14_0070;0,010354226;0,020342224;0,000228667
1431;PF14_0364;0,010353321;0,020340446;0,000228647
1432;PFI0965w;0,010352013;0,020337876;0,000228618
1433;PFL1330c;0,01035062;0,02033514;0,000228587
1434;PF10_0114;0,010345573;0,020325225;0,000228476
1435;PFC0080c;0,010343878;0,020321894;0,000228438
1436;PFD0455w;0,010340442;0,020315143;0,000228362
1437;MAL13P1.178;0,010337063;0,020308505;0,000228288
1438;PF14_0694;0,010334334;0,020303143;0,000228227
1439;PFI0505c;0,010334178;0,020302836;0,000228224
1440;MAL13P1.42;0,010333067;0,020300654;0,000228199
1441;PF13_0297;0,010331283;0,020297149;0,00022816
1442;PF11_0312;0,01032817;0,020291033;0,000228091
1443;PFL0150w;0,010328135;0,020290964;0,00022809
1444;PF13_0268;0,010327924;0,02029055;0,000228086
1445;PF08_0142;0,010322262;0,020279425;0,000227961
1446;PFE0165w;0,010321393;0,020277719;0,000227942
1447;PFF0330w;0,010315968;0,020267061;0,000227822
1448;PF10_0084;0,010310589;0,020256494;0,000227703
1449;PF10_0052;0,010305581;0,020246653;0,000227592
1450;PF08_0116;0,010303023;0,020241629;0,000227536
1451;PF13_0234;0,010300278;0,020236235;0,000227475
1452;PF14_0198;0,010299663;0,020235028;0,000227462
1453;PFD0940w;0,010297017;0,020229829;0,000227403
1454;PF08_0102;0,010294436;0,020224758;0,000227346
1455;PF08_0101;0,010285386;0,020206978;0,000227146
1456;MAL13P1.300;0,01028384;0,020203942;0,000227112
1457;PFI0990c;0,010283696;0,020203658;0,000227109
1458;PF07_0051;0,010281299;0,020198949;0,000227056
1459;PF14_0020;0,010279229;0,020194882;0,00022701
1460;PF14_0550;0,010277547;0,020191578;0,000226973
1461;PFL2410w;0,010275338;0,020187238;0,000226924
1462;PFI0530c;0,010273307;0,020183249;0,00022688
1463;PF14_0213;0,010270458;0,020177652;0,000226817
1464;MAL13P1.299;0,010264671;0,020166281;0,000226689
1465;MAL8P1.125;0,010263514;0,020164009;0,000226663
1466;MAL8P1.110;0,01025667;0,020150563;0,000226512
1467;PFF1280w;0,01025648;0,020150189;0,000226508
1468;PF07_0075;0,010249267;0,020136018;0,000226349
1469;PF14_0647;0,010244598;0,020126846;0,000226246
1470;PFF1500c;0,010244244;0,020126149;0,000226238
1471;PFE0770w;0,010231906;0,02010191;0,000225965
1472;PF14_0615;0,010228581;0,020095377;0,000225892
1473;PFL1355w;0,010228039;0,020094314;0,00022588
1474;MAL13P1.222;0,010223104;0,020084617;0,000225771
1475;PF14_0509;0,010223085;0,020084581;0,000225771
1476;PFF0585c;0,010216146;0,020070948;0,000225617
1477;PFC0280c;0,01021304;0,020064845;0,000225549
1478;PF14_0481;0,010210317;0,020059495;0,000225489
1479;PF14_0730;0,010202187;0,020043524;0,000225309
1480;PFE0475w;0,010200494;0,020040197;0,000225272
1481;PFL1325c;0,010197986;0,02003527;0,000225216
1482;MAL13P1.36;0,010194152;0,020027737;0,000225132
1483;PFL1980c;0,010177062;0,019994163;0,000224754
1484;PF14_0152;0,010174898;0,019989911;0,000224706
1485;PF11_0310;0,010174378;0,019988889;0,000224695
1486;MAL7P1.14;0,010173126;0,019986429;0,000224667
1487;PFF0560c;0,010171039;0,01998233;0,000224621
1488;MAL13P1.323;0,010167923;0,019976207;0,000224552
1489;PF14_0424;0,01016633;0,019973078;0,000224517
1490;PFC0965w;0,010166058;0,019972543;0,000224511
1491;PF14_0511;0,010165896;0,019972224;0,000224508
1492;MAL13P1.170;0,01015911;0,019958893;0,000224358
1493;PFE1390w;0,010157983;0,019956679;0,000224333
1494;PF14_0082;0,010154936;0,019950692;0,000224265
1495;MAL13P1.72;0,010143752;0,01992872;0,000224018
1496;PF11_0445;0,010141187;0,019923681;0,000223962
1497;PF14_0247;0,010132305;0,019906232;0,000223766
1498;PF14_0403;0,010131709;0,01990506;0,000223753
1499;PF14_0681;0,010129375;0,019900474;0,000223701
1500;PF14_0589;0,010128654;0,019899058;0,000223685
1501;PF14_0023;0,010118671;0,019879444;0,000223465
1502;PFL2480w;0,010113748;0,019869773;0,000223356
1503;PF11_0351;0,010109456;0,019861341;0,000223261
1504;PFE0985w;0,01010661;0,01985575;0,000223198
1505;PFL1830w;0,010102221;0,019847127;0,000223101
1506;PF07_0022;0,0100999;0,019842567;0,00022305
1507;PFL2490c;0,010095207;0,019833348;0,000222946
1508;PFA0495c;0,010089014;0,01982118;0,00022281
1509;PF11_0112;0,010086247;0,019815743;0,000222749
1510;PFI0920c;0,010084106;0,019811538;0,000222701
1511;PF10_0174;0,010082913;0,019809193;0,000222675
1512;PFE0870w;0,010081747;0,019806903;0,000222649
1513;PF14_0045;0,010081396;0,019806213;0,000222641
1514;PF14_0517;0,010079259;0,019802016;0,000222594
1515;PF11_0198;0,010066592;0,01977713;0,000222314
1516;PFL0730w;0,010061064;0,019766269;0,000222192
1517;PF14_0376;0,010060308;0,019764783;0,000222176
